x,y,frame
43129.4503385964,52975.5918749364,396
44669.0499479714,49576.4854296239,396
44981.1886198464,41148.0576952489,396
45682.0626432839,47066.5391405614,396
45829.6554167214,34361.6221483739,396
45818.4591276589,36984.0879686864,396
45915.2413542214,50180.7188280614,396
46917.3751432839,31410.1255663426,396
47059.3819792214,51051.5586718114,396
47204.5528776589,49467.6817186864,396
47467.9708464089,35811.1753710301,396
47641.6866667214,37314.6201952489,396
47863.4298307839,30028.2945116551,396
50972.0870573464,47404.0440233739,396
51274.6456510964,39234.9986132176,396
51424.8702604714,48190.7578905614,396
51690.6759245339,46533.4092577489,396
52127.6974089089,41337.2959764989,396
52290.2706510964,45830.7969530614,396
22701.4452211258,15651.0479334805,397
27205.959381282,41378.464925668,397
28106.935943782,46303.211019418,397
28675.5663148758,35451.052816293,397
30181.7455140945,38896.9781092617,397
33083.2127992508,54434.2412928555,397
33523.9403383133,19661.1968592617,397
33509.816803157,49373.6553553555,397
34463.0174867508,30042.234456918,397
34961.2572328445,33425.6182459805,397
35416.4427797195,31904.1900233242,397
36365.7127992508,45903.484456918,397
36519.3236390945,39142.312581918,397
37105.0560609695,48296.199300668,397
37676.496490657,45981.3409022305,397
38712.1776430008,28519.8394373867,397
39190.900787532,44829.7100428555,397
39457.570709407,33233.621175668,397
39345.353912532,40350.5987147305,397
40274.7044984695,32733.2256678555,397
40129.2674867508,54027.498128793,397
41062.9955140945,43957.3565272305,397
42234.123443782,30916.0210780117,397
42905.3392640945,40525.3618983242,397
43001.975006282,34241.0576991055,397
44768.029693782,52455.8233241055,397
45559.797271907,51812.878988168,397
45838.547271907,36892.6079920742,397
45948.000396907,50168.855550668,397
46850.1146547195,31387.2491053555,397
46961.4818422195,50846.062581918,397
47241.9798890945,49532.302816293,397
47725.607818782,37306.8609217617,397
47916.701568782,30003.464925668,397
48562.463287532,32772.0904139492,397
49038.5521547195,36245.2447108242,397
50709.689850032,42865.6084803555,397
51940.051178157,46512.1612147305,397
52240.0365297195,38781.570394418,397
52149.689850032,41287.6690272305,397
61211.740631282,48737.185628793,397
22761.2112019011,15667.0402826169,398
26973.8112995574,44094.4780267575,398
27100.4909870574,37142.6518548825,398
27272.5320026824,41355.273925195,398
28319.0334675261,46207.9838861325,398
29468.7673542449,42909.785643945,398
29670.3274128386,44604.63915957,398
29689.0798542449,47687.8178705075,398
31404.5461628386,45860.8745111325,398
31604.1726276824,50229.2241205075,398
31814.5144245574,52781.35790957,398
32012.5710651824,35770.38134707,398
32344.2776081511,53479.004393945,398
32755.9353229949,34651.0502923825,398
33088.5134479949,54409.8491205075,398
33487.3635456511,17389.3413080075,398
34528.7478229949,29990.6230462888,398
34593.0080769011,43997.13915957,398
34981.9192097136,33436.6264642575,398
36082.4538776824,29635.2324212888,398
36362.9641315886,45915.527831445,398
38158.3254597136,50300.61572207,398
38668.6550495574,28470.8378900388,398
39230.8938190886,30943.2084955075,398
39657.0486042449,33269.5732416013,398
39635.0637409636,39526.6362298825,398
40200.4372761199,53900.2104486325,398
40722.8298542449,41858.047362695,398
41588.0398151824,35306.230956445,398
41540.5642292449,40461.7216791013,398
42987.6687214324,34240.7280267575,398
44046.2722370574,34089.6245111325,398
44392.4294636199,45064.4877923825,398
44682.6296589324,28594.2851556638,398
44953.5232136199,34966.2236322263,398
45101.3796589324,44505.5717767575,398
45767.5515339324,34025.9819330075,398
45856.5261433074,36887.62744082,398
45927.6931354949,28805.6718744138,398
45920.5544636199,50198.79931582,398
46811.9362995574,33821.9511712888,398
46956.5554401824,50500.098143945,398
47703.1911823699,37318.1279291013,398
47879.8269245574,29977.0756830075,398
48289.0066120574,45576.484862695,398
49211.3796589324,36244.6416009763,398
50611.9997761199,51184.922362695,398
51268.0251667449,48681.84619082,398
51842.6784870574,48071.758300195,398
52211.1989948699,41333.4428705075,398
61227.1853229949,48713.5795892575,398
21823.1254470406,16724.8349290612,399
22319.3388259468,18495.5124192956,399
27598.1791579781,34807.8805833581,399
27693.1278884468,32744.0304857019,399
29188.7455642281,45759.4211107018,399
29283.9433181343,43049.6554857018,399
29537.1659743843,32497.1945482019,399
29793.7089431343,44651.2814622643,399
31722.8739821968,52699.1281419518,399
32331.8363845406,53508.7961107018,399
32579.7880446968,40544.3576341393,399
33021.4408767281,54401.6867357018,399
33488.8236892281,17381.0153489831,399
33454.5561111031,19678.3920579675,399
34850.2665603218,29728.4298997644,399
34907.9594314156,33409.1110521081,399
35316.7094314156,31912.2189622644,399
35462.2636306343,53830.7443528893,399
36037.8202712593,29669.9264817956,399
36085.8524978218,34497.5778489831,399
38178.4843337593,40224.8312669518,399
38616.7851150093,28508.1613450769,399
39195.7475173531,30784.6310716394,399
39267.8080642281,40370.2267747643,399
39572.5468337593,39506.8869310143,399
39685.5815017281,33103.6862474206,399
40022.5688064156,43691.0129075768,399
40743.7553298531,36901.3595872643,399
40652.4174392281,40957.8634935143,399
40836.1161696968,42147.1798997643,399
41081.0868728218,43927.1750169518,399
41618.7870681343,35353.3981614831,399
41673.5819900093,48187.9855638268,399
42224.5439040718,42250.7248216393,399
43106.7362868843,31845.6735521081,399
43711.2480056343,40809.9215989831,399
43810.5692946968,51517.0138841393,399
44275.7841384468,36528.2052903893,399
44584.5194900093,28560.1730638269,399
45764.5878493843,28797.9416185144,399
45795.6962478218,36850.0754075768,399
45891.8534743843,31381.1154466394,399
46719.1142165718,33798.5568528893,399
46930.3202712593,31496.2936692956,399
47363.6698806343,35797.5461107018,399
47559.8905837593,41643.8547044518,399
47703.4843337593,37297.5436692956,399
47879.3827712593,30053.3615403894,399
48257.1513259468,45598.4250169518,399
48811.2821853218,48427.1945482018,399
49318.8798415718,46050.9591966393,399
51224.6708571968,48628.0490403893,399
51438.9042556343,33507.2653489831,399
51975.1249587593,44736.1642747643,399
52209.1239821968,38883.5080247643,399
52144.4999587593,41311.9259935143,399
22359.8288676408,18463.5441463923,400
27007.2678324845,36856.2260311579,400
27271.1960551408,41053.0375545954,400
27772.2678324845,32717.2904842829,400
29112.2946879533,30386.3871639704,400
29384.1916606095,16706.2773006892,400
29224.294199672,45815.4789608454,400
29718.9450785783,32527.2294491267,400
30035.0046488908,44628.3158749079,400
30507.0041606095,51969.7758358454,400
31425.5686137345,35764.4608944392,400
31714.0525004533,47742.7055233454,400
32802.702402797,34057.6737850642,400
33966.4353129533,47143.7943905329,400
34585.8444926408,44008.4965389704,400
34929.430918422,29713.5087460017,400
35022.389902797,33424.8734920954,400
35053.5251567033,45559.8100155329,400
35394.5920512345,31953.6137264704,400
36153.346934047,29688.0448788142,400
36167.604746547,34555.7231014704,400
37077.8757426408,34685.4691952204,400
37218.3713481095,44965.1225155329,400
37728.2150981095,47352.8617733454,400
37742.3459574845,49782.4272030329,400
37787.7365824845,52899.4828670954,400
39356.2302348283,40408.2914608454,400
39573.6838481095,30999.5414608454,400
39508.9157817033,39048.9286678767,400
39645.4318949845,51449.9174374079,400
39838.552012172,33093.4794491267,400
40032.1677348283,53943.8676327204,400
40559.548105922,41116.2113827204,400
40989.860605922,36815.2397030329,400
41625.700449672,48321.2748592829,400
43304.098887172,31813.7333553767,400
43935.8908793595,51453.5307186579,400
44423.190684047,45049.9467342829,400
44884.7385356095,28654.5976131892,400
45049.899668422,44526.3871639704,400
45949.1916606095,50236.0209530329,400
46801.930918422,33814.7343319392,400
46818.063730922,52072.4613827204,400
47020.6272074845,31816.7240780329,400
47473.356699672,49659.2680233454,400
48207.897715297,45614.5414608454,400
48748.884043422,44396.7094295954,400
48924.137949672,48439.1410702204,400
50026.071543422,44323.4574764704,400
50171.6916606095,32955.2079647517,400
51357.9025981095,48708.3842342829,400
51488.249277797,33567.3783749079,400
52467.428965297,36121.1820858454,400
61258.6740824845,48705.4447811579,400
22316.9795476107,18530.5161361018,401
24145.3926335482,17013.6997298518,401
26977.9487858919,36803.8376693049,401
27534.1279851107,42229.2160872736,401
27788.6299382357,35626.3938216486,401
29015.3901921419,40803.7131575861,401
29325.7734929232,16607.0200423518,401
29588.4370671419,46284.3528060236,401
29872.2822819857,44620.4221419611,401
31105.5342351107,29977.2580794611,401
31053.2637272982,44461.8430403986,401
31273.7178288607,35660.4074935236,401
31673.3540593294,30811.8991927424,401
32371.5254460482,53514.5969466486,401
32730.5098210482,34230.0608138361,401
33392.4092351107,19667.5608138361,401
34123.1758366732,45795.0656966486,401
34238.4102116732,43816.0080794611,401
34875.3999577669,29718.6887435236,401
34926.8916569857,30756.7697982111,401
36093.1099187044,29660.9909896174,401
36078.6470280794,34421.4621810236,401
36005.1167546419,50658.5715560236,401
36578.8228093294,39124.9851302424,401
36742.1943913607,54948.9865950861,401
37132.6973210482,45036.0764388361,401
37665.3047429232,47317.5705794611,401
37801.5083562044,53230.5393294611,401
37885.5098210482,49762.8781966486,401
38314.8091374544,45845.4172591486,401
39370.6123601107,38998.0686263361,401
39328.6567937044,40368.9890364924,401
39732.6387272982,31082.7219466486,401
42090.4219304232,32361.3279036799,401
43873.9375554232,51465.7444075861,401
44372.2969304232,45040.8322982111,401
44983.3076726107,45999.5139388361,401
45060.6367741732,44567.1018294611,401
45261.2959538607,35048.1345443049,401
45653.7471257357,41190.6076888361,401
45830.3145085482,28833.5056380549,401
45958.7422429232,50176.3156966486,401
46805.4658757357,52039.7580794611,401
46848.5029851107,33604.0988997736,401
47099.0107976107,32123.3420638361,401
47124.1523991732,40124.3723372736,401
47567.2871647982,49798.7619857111,401
47687.7119694857,37326.5110091486,401
48219.9824772982,45652.0090560236,401
48282.8584538607,35997.7146224299,401
48557.9463444857,32748.7863997736,401
48615.4951726107,31507.1848372736,401
48708.8057194857,44414.4602278986,401
49743.7666569857,46362.7561263361,401
50540.5440007357,41394.2258528986,401
51413.8398991732,33721.2693099299,401
52400.0801335482,38716.2766341486,401
21851.0894793874,16740.6827612741,402
26995.4400653249,41091.9449683054,402
28272.7252215749,46257.8531714304,402
29112.2100848561,40972.3990698679,402
30223.3721942311,47911.8814917429,402
31120.3546161061,29960.1749487741,402
30992.9083270436,44519.4010229929,402
31460.7208270436,50543.2047339304,402
31620.6256121999,48090.0699683054,402
32423.4503192311,53525.0455542429,402
33058.5064715749,54450.2359839304,402
33488.4625262624,17382.9532690866,402
33508.8604754811,19712.2843237741,402
34041.1114520436,43762.8434058054,402
34098.9849871999,55155.7828589304,402
34551.7266864186,39663.7052222116,402
34653.2257098561,46715.5289526804,402
34875.9942645436,29763.3072729929,402
34923.4234637624,30746.9669409616,402
35563.1549090749,34255.4752417429,402
36034.7369403249,50633.6148901804,402
37109.6588153249,44969.5475073679,402
37684.4659442311,47311.8375464304,402
37830.0616473561,49693.4049292429,402
38345.6427020436,40334.4474097116,402
38302.1197528249,45809.9771948679,402
39517.6495379811,31068.5025854929,402
40000.9356707936,43712.5357886179,402
40709.2584246999,30838.6222143991,402
41067.8814715749,37085.5020972116,402
41497.3638934499,33894.6720190866,402
42858.2916278249,40544.7867651804,402
43131.3922137624,38812.4674292429,402
43976.0504168874,51504.5670386179,402
44360.7525653249,45003.1070776804,402
44887.0172137624,52128.5807104929,402
45432.8277606374,34951.3077612741,402
45795.1275653249,28801.9181128366,402
45970.9967059499,40774.4327612741,402
45979.6588153249,50224.4596167429,402
46727.4761981374,33511.4786597116,402
46815.3228778249,52028.9908667429,402
47361.6705340749,32179.1959448679,402
47717.3687762624,37300.9366675241,402
47648.0133075124,50221.2320776804,402
48219.7760028249,42410.9000464304,402
48257.2222918874,45591.4029761179,402
48728.2427996999,44444.9283667429,402
49025.0347918874,39507.7140112741,402
50232.3297137624,44493.8102026804,402
50433.7994403249,41399.6744604929,402
50813.7408465749,51264.1031714304,402
51435.0347918874,41442.4967261179,402
51426.8463153249,46402.3062964304,402
51505.2252215749,33831.0172339304,402
51643.7213153249,47852.9996558054,402
52227.7398700124,36010.0919409616,402
53227.9888934499,42823.3414526804,402
61204.2633075124,48699.4205542429,402
24264.9443136746,16971.451388937,403
26832.3222433621,41014.898654562,403
27018.4599386746,36897.7868381557,403
29202.2074972684,45801.4367404995,403
29374.7270285184,43092.1496311245,403
29654.7978292996,37928.9391819057,403
30386.2944113309,47148.7804904995,403
30514.0019308621,37206.265842062,403
31111.8632589871,34340.9557834682,403
31149.9931417996,29931.8249240932,403
31769.0751730496,48076.9543186245,403
31872.7934347684,30911.7467990932,403
32473.8285910184,34375.0695529995,403
33093.3134542996,22786.8346897182,403
33520.7426535184,17431.9030490932,403
34905.7328878934,29715.2184787807,403
34979.4755636746,30731.900607687,403
35524.8124777371,27894.1540256557,403
36499.1288839871,39113.9245334682,403
37221.1967550809,48371.519748312,403
37650.6498800809,54128.297092062,403
38173.9140402371,29824.615451437,403
38344.5048605496,40352.9235569057,403
38255.4179464871,46046.832248312,403
39545.1493917996,31309.927951437,403
39517.7763449246,53130.845920187,403
39847.7299582059,43751.7785373745,403
39813.3305441434,46516.0949436245,403
40709.7270285184,30860.3551975307,403
41744.1777121121,42802.4230686245,403
42155.1103292996,27047.5695529995,403
42837.9130636746,40501.7272678432,403
43162.9570089871,27040.093967062,403
44062.5517355496,41733.189670187,403
44907.7323996121,40145.670138937,403
44836.7509542996,52169.644748312,403
45917.7372824246,31411.9225803432,403
45988.4550558621,40784.0734592495,403
45937.5615011746,50215.1086154995,403
47552.6005636746,50419.8547092495,403
47713.2646261746,37272.0641819057,403
48255.1542746121,45600.064670187,403
50191.2773214871,38153.2946506557,403
50199.1825949246,39941.6808811245,403
50288.7773214871,46373.238498312,403
50996.7070089871,51095.367404562,403
51458.6210714871,46219.498263937,403
52109.8466574246,38331.6540256557,403
52326.1308371121,36020.552951437,403
53236.5214621121,42647.2375217495,403
53222.4687277371,43839.6008029995,403
24121.2844503687,17027.6771654102,404
26931.1257589625,37825.604411504,404
27213.572048025,42249.5521654102,404
27510.7546652125,38858.4095872852,404
29245.4446066187,45791.8519700977,404
29459.6633566187,42971.7494310352,404
31142.1389425562,29949.4105638477,404
31532.9055441187,31082.3353685352,404
32204.9416769312,33245.9144700977,404
32376.8777120875,53516.6273607227,404
32823.0593527125,41784.0199388477,404
33051.8801534937,54439.2494310352,404
33625.5935324,46138.0531419727,404
33917.68337615,47128.1507982227,404
34175.9060324,55034.4447435352,404
34828.5671652125,29753.9369310352,404
34932.8835714625,30731.0853685352,404
35379.6194113062,38483.4388841602,404
37669.4143331812,53779.0150560352,404
38068.181423025,29814.4764818165,404
38333.11306365,51425.2113450977,404
38391.1135519312,40329.3592943165,404
39520.974391775,53225.4261888477,404
39676.5676534937,31494.4569505665,404
39782.72243865,43727.9213060352,404
39949.7878683375,27491.3148607227,404
40730.8303488062,30853.6390794727,404
40867.497829275,37130.370036504,404
41465.7839620875,29370.496989629,404
41520.0124777125,33881.0487474415,404
41475.7839620875,35420.975505254,404
42134.6950949,27108.670817754,404
42852.263454275,40496.1341966602,404
42902.8200949,34252.010661504,404
42977.790798025,38631.1366380665,404
43032.087673025,27043.5414232227,404
43623.611110525,44471.4662279102,404
43812.5124777125,50740.5384935352,404
45466.31618865,51795.8900560352,404
45886.736110525,31413.5902513477,404
45978.7575949,40717.5648607227,404
45926.9753683375,50165.7875169727,404
46467.5808370875,46623.7562669727,404
46688.259548025,29129.7572435352,404
47279.743923025,32198.4681810352,404
47164.001735525,34175.604411504,404
47668.376735525,36214.3885911915,404
47685.0466574,37255.5482591602,404
48236.58962615,45670.4945482227,404
48704.6706808375,44374.0150560352,404
49293.4890402125,43395.2308763477,404
49811.3991964625,32850.9535325977,404
49766.9753683375,52176.1634935352,404
50097.76150115,37951.1293138477,404
50114.40212615,46263.0482591602,404
50216.9753683375,44495.8949388477,404
50850.6667745875,51145.7777513477,404
51322.1023214625,45955.4310716602,404
51986.3406027125,44303.1556810352,404
53198.7136495875,42544.6742357227,404
53155.9695089625,43780.3675950977,404
22275.0272738673,18481.8339791401,405
23961.2089144923,17025.8976998432,405
27071.196707461,36974.9199166401,405
27494.0531527735,38977.2758736714,405
28075.933035586,41388.2011666401,405
29330.395926211,41077.1269478901,405
29903.4965121485,39372.7031197651,405
30842.114676211,44557.0537057026,405
31514.8466098048,31212.0976510151,405
31881.626394961,48471.1747994526,405
31957.9423129298,28421.3603463276,405
33615.7450473048,46174.9589791401,405
34242.2758090235,51483.9189400776,405
34567.8129183985,31780.6523385151,405
34988.3915316798,30773.5405221089,405
36540.669363711,30530.4130807026,405
36739.7684848048,55392.0244088276,405
37187.3417269923,34680.2690377339,405
37656.352957461,53795.1298775776,405
38129.6073519923,46059.5927682026,405
38490.171316836,40239.6440377339,405
39539.7391879298,53174.6806588276,405
39958.8114535548,27481.3139596089,405
40695.6742465235,30824.0776314839,405
40983.794363711,37115.3544869526,405
42713.5331332423,38727.1391549214,405
42914.3827426173,34249.5439400776,405
43310.9843051173,29946.7436471089,405
43657.7128207423,44445.4521432026,405
43856.2333285548,37515.6889596089,405
44884.2020785548,52194.5927682026,405
45880.6376254298,31398.5747017964,405
45909.5682894923,50184.8027291401,405
46827.7323519923,52040.2568307026,405
46927.8544223048,29192.6054635151,405
47142.8934848048,32111.9877877339,405
47650.5253207423,48129.2607369526,405
47895.5497348048,50297.3857369526,405
48249.4413363673,45651.1064400776,405
49243.2450473048,43390.5986275776,405
49543.3866488673,47313.4013619526,405
51136.6093051173,49408.1132760151,405
51224.9686801173,45965.3007760151,405
51958.0741488673,44275.0761666401,405
52426.7948519923,36157.2539010151,405
22314.021620994,18474.3528405651,406
26981.961074119,37119.4578210339,406
27337.8766014628,42259.7556725964,406
27350.0250389628,44122.2361413464,406
27458.777480369,39303.4910241589,406
28217.4127342753,38084.9509850964,406
28226.9268944315,41281.3914147839,406
29266.4190819315,45829.6140710339,406
30027.078261619,43002.4265710339,406
30076.6998436503,48220.0486413464,406
30274.148574119,30670.4417077526,406
30757.986464744,44688.6033288464,406
31235.2057030253,30101.3303796276,406
31247.849745994,35881.4378015026,406
31620.6060936503,31363.5496179089,406
31818.8141014628,48520.5125085339,406
32312.5641014628,53466.7527429089,406
33058.914199119,54453.9548913464,406
34153.005995994,51517.6023522839,406
34657.1099999003,29808.4324304089,406
34643.7408592753,31781.2961999401,406
34530.750136619,37074.4211999401,406
34912.6812889628,29015.2146569714,406
34980.3912499003,30762.1262780651,406
36089.0387108378,39419.8997155651,406
36516.6827538065,30573.3201257214,406
36819.1558983378,55454.2820397839,406
37653.4771874003,53783.9890710339,406
38238.5382225565,29577.3313561901,406
38686.5167381815,51350.1316491589,406
39141.043105369,35181.9334069714,406
39544.0142967753,53190.2244225964,406
39813.9386131815,43762.1189538464,406
39956.5069725565,27507.4045983776,406
40726.0479881815,30873.2053796276,406
41737.000136619,45701.5525475964,406
42194.832167869,48642.5535241589,406
42952.185683494,34239.1282311901,406
43715.632949119,44458.4421960339,406
44698.3624413065,40217.1921960339,406
45921.4093163065,31435.0974694714,406
45960.8233788065,50186.5720788464,406
46779.3292381815,52022.4753991589,406
46904.2999413065,29192.3850671276,406
47629.5538475565,44855.2732507214,406
47686.9854881815,37290.4172936901,406
47755.1104881815,50204.9168054089,406
48211.7901756815,45577.2947350964,406
48775.740370994,29962.9002038464,406
48801.0382225565,38776.2473718151,406
49302.6593163065,43366.2156335339,406
50492.986464744,40190.6956140026,406
51117.547011619,51213.3298913464,406
51159.714980369,45981.0252038464,406
52004.4268944315,44345.4099694714,406
53175.955214744,43173.2761804089,406
22358.9730153907,18567.4979857241,407
26778.7435232032,41021.2418822085,407
28058.2601247657,38089.7868040835,407
28174.0706716407,40316.676452521,407
28415.420769297,41364.498718146,407
28875.4036794532,33643.082702521,407
29215.7479177345,45795.572936896,407
29247.080925547,41121.529968146,407
30121.8611989845,40224.8161009585,407
30812.2884450782,44647.5309447085,407
31091.0311208595,34334.254577521,407
31271.0140310157,30091.7985228335,407
32730.5892263282,55176.119811896,407
33077.510613047,54432.789733771,407
34006.192253672,47162.7360228335,407
34725.1644216407,39644.3082884585,407
35801.006706797,34076.9645384585,407
36580.6209646095,30560.0016478335,407
36764.5589528907,55396.246765021,407
37018.662956797,45060.201843146,407
38257.3909841407,29397.0402220522,407
38198.037956797,53819.576843146,407
38617.2518239845,40278.0656126772,407
38692.3323903907,51341.4567259585,407
39111.9368825782,42242.272155646,407
39347.2200857032,53203.522155646,407
39749.512566172,38412.994811896,407
39873.2894216407,43869.8942259585,407
39959.1756521095,27456.9938353335,407
40311.5169607032,26181.188171271,407
41758.2161794532,30603.8224486147,407
41897.5521169532,34784.3986204897,407
42266.2874685157,31555.963561896,407
42773.0794607032,27073.4122923647,407
42938.8607107032,34248.5294798647,407
43286.1946950782,29986.803405646,407
43692.5277028907,44311.2516478335,407
44178.5384450782,42016.8082884585,407
44324.9886403907,30158.1437376772,407
44330.2083669532,47355.680358771,407
44684.0218435157,40144.1422728335,407
45033.6312185157,29060.0724486147,407
45082.9525075782,31145.2360228335,407
45962.2640310157,50199.6500853335,407
46848.3626638282,28981.7570189272,407
46832.2103200782,52022.115905646,407
47356.2630544532,48371.4078978335,407
47443.4163747657,50398.746765021,407
47573.7386403907,44836.813171271,407
47751.1214528907,28201.2125853335,407
48063.3821950782,34624.1129759585,407
47989.0364919532,42267.2575072085,407
48226.5560232032,45581.3200072085,407
49300.2864919532,43395.397155646,407
49540.1497732032,47251.7594603335,407
49784.2464528907,52183.912780646,407
50220.9163747657,44471.4567259585,407
50504.5101247657,40145.465515021,407
51838.6361013282,35808.9933470522,407
52364.9202810157,36644.322936896,407
53117.6986013282,38760.504577521,407
22283.2065772974,18525.7686309611,408
26782.8672218286,41031.8489532267,408
26878.0674171411,37077.5984649455,408
27292.4155616724,44135.8675079142,408
28047.3911476099,38039.0047149455,408
29244.2417335474,40114.9739532267,408
30023.4214210474,48182.7327422892,408
30101.9687843286,40229.0242461955,408
30528.4531593286,49193.4358672892,408
31241.7002296411,30112.027175883,408
31786.7832374536,51100.0764922892,408
32271.1850929224,53389.7884063517,408
33050.3965187036,54441.6438751017,408
33967.0249366724,47180.4280547892,408
34676.8613624536,39605.0764922892,408
34869.9912452661,30756.4583282267,408
35707.2129249536,34189.5052032267,408
35990.6748390161,45928.8362579142,408
36345.5771827661,31499.8958282267,408
36504.3369483911,30538.980300883,408
36769.4346046411,55445.9065704142,408
37428.2847022974,39917.769363383,408
38835.2964210474,54502.1468047892,408
39873.7119483911,27539.6223907267,408
39835.7676124536,43881.0628204142,408
40220.3086280786,34392.7522735392,408
40343.9609718286,26152.4397735392,408
40953.2700538599,37045.6624297892,408
41184.8472022974,31450.3719024455,408
42576.1460304224,38717.3323516642,408
42878.5727882349,26939.9251251017,408
42924.9546241724,34230.9553985392,408
43769.9985694849,52359.4466094767,408
44315.8286476099,30163.4895782267,408
44393.0356788599,45023.1184844767,408
44625.2475929224,40114.7493438517,408
44718.7827491724,47984.9983672892,408
44986.7417335474,29014.4368438517,408
45096.6343116724,31165.806472758,408
45939.5639991724,50188.9925079142,408
47552.0932960474,44872.1614532267,408
47535.9897804224,50365.4280547892,408
47975.8872413599,34625.0423126017,408
47997.6157569849,42161.4827422892,408
48206.8345069849,38650.4207305705,408
49291.2827491724,43382.9378204142,408
49501.0972022974,47308.4114532267,408
49669.7202491724,39125.9773711955,408
50106.7710304224,42890.4427032267,408
50218.8071632349,44461.1653594767,408
51072.1958351099,51348.7532501017,408
51453.1626319849,45621.1848907267,408
51957.1811866724,44233.0696563517,408
53142.8208351099,38714.1780547892,408
61160.5747413599,48741.9563751017,408
26033.5460049417,35614.5552744234,409
27309.788680723,36859.4502939546,409
29249.2784268167,45822.7242197359,409
29551.1778408792,40999.4673837984,409
30415.8213955667,47517.6558603609,409
31052.1006924417,44517.2310556734,409
31213.1504971292,30107.5899423921,409
32284.2955166605,44835.2486337984,409
34516.2584072855,51348.0660166109,409
34786.1705166605,30714.0157236421,409
34697.1177822855,39565.5611337984,409
35009.2588955668,49050.0191416109,409
35752.6646572855,34161.4009775484,409
35867.874618223,28068.9961923921,409
35891.9224697855,53506.9673837984,409
36557.2447354105,30536.8648447359,409
36430.4258877543,39898.9058603609,409
36544.4639736918,50709.6675791109,409
36800.9629971293,55397.5484384859,409
37209.4517666605,46417.6851572359,409
37272.2545010355,34427.0308603609,409
38455.3526455668,39750.8174814546,409
38726.2413174418,29391.6011728609,409
38843.7877041605,54430.8638681734,409
39269.9888760355,53461.2837900484,409
40411.7540127543,26159.1719736421,409
40291.7003018168,34463.1124033296,409
40901.6587979105,37192.7999033296,409
41206.3560635355,31450.8907236421,409
41767.161727598,30566.4473642671,409
42296.507430723,48688.3785166109,409
42817.659774473,43065.1070322359,409
42942.4986416605,38822.0259775484,409
43031.5025479105,30486.7964853609,409
42993.675399473,34245.4097666109,409
44343.431258848,30152.5679697359,409
44438.050399473,45028.8375009859,409
45059.8033291605,29054.2818369234,409
45975.599227598,50216.4058603609,409
46539.554305723,35751.6231455171,409
46586.253524473,48379.9214853609,409
46814.622665098,52037.2701181734,409
46992.1177822855,28950.0337900484,409
47231.419540098,39377.0040048921,409
47534.349227598,44856.6988291109,409
47710.042586973,37217.0064462984,409
47832.591415098,28245.0655283296,409
48027.8697354105,42162.5826181734,409
48256.3267666605,45546.3472666109,409
49585.843368223,47268.4126962984,409
49743.6216885355,41821.5035166109,409
50103.7291104105,42824.8677744234,409
50306.380477598,44487.8023447359,409
51603.206649473,38355.3218759859,409
51626.1802822855,47573.0416025484,409
51976.9224697855,44267.8267587984,409
53113.470321348,38657.4239267671,409
24054.6348626635,17100.6597119001,410
26208.0723626635,38471.4922314313,410
29053.946386101,40090.6108837751,410
30972.6329095385,44460.4302197126,410
31244.756932976,30121.3579540876,410
34509.044042351,37049.6977978376,410
34715.411229851,30690.6352978376,410
34679.0977532885,39543.6260204938,410
35802.1348626635,53495.2153759626,410
36324.3687493823,31513.7041454938,410
36360.0328118823,40128.8018017438,410
36531.5806634448,30489.7905712751,410
36767.3497064135,55471.2700634626,410
37133.5826165698,46428.6333447126,410
38786.2681634448,29366.9536572126,410
39244.1465814135,40426.5166454938,410
39906.417089226,43822.0757275251,410
40144.8497064135,34466.4434033063,410
40269.649511101,38367.5762158063,410
41166.4732415698,31448.2573681501,410
41221.5269525073,29619.0386181501,410
41773.5386712573,30583.3721142438,410
42507.2056634448,27003.1328564313,410
42767.2886712573,43089.4634228376,410
42909.8912103198,52297.5151806501,410
43169.0562493823,30775.2129345563,410
44205.2427728198,41896.1870556501,410
44385.0865228198,45024.4683056501,410
45010.6138665698,29036.9927197126,410
45504.0367181323,51237.9692822126,410
46730.6138665698,28896.6362744001,410
46770.8531243823,52008.8140087751,410
47105.9166009448,32115.9380322126,410
47195.6919915698,39369.0972119001,410
47457.4253900073,50183.1108837751,410
47513.3873040698,44867.3003369001,410
47745.4820306323,28399.8906689313,410
48043.9585931323,30308.4331494001,410
48034.3589837573,31381.0601025251,410
48058.9488275073,42176.6313915876,410
48249.7251946948,45593.5747509626,410
48308.8999993823,33568.7798290876,410
49564.7105462573,38767.4932079938,410
49551.4488275073,47293.1499462751,410
50049.8277337573,35911.2261181501,410
50056.3316400073,42838.4917431501,410
50516.9175775073,40127.0122509626,410
51551.4976556323,38434.3486767438,410
52600.9117181323,36095.3716259626,410
61173.3677728198,48751.8657665876,410
21634.569553659,15768.6236498466,411
22295.848850534,18475.6317064873,411
24018.3024638153,16952.7239916435,411
26788.2634013153,41030.8599779716,411
28115.9196513153,33589.0972826591,411
28856.376194284,45889.0923998466,411
29444.276584909,41124.3609545341,411
29847.1598856903,44775.1324389091,411
29839.5719950653,45831.0748217216,411
30983.065647409,44421.5045092216,411
32172.2697489715,33013.1597826591,411
32297.2404520965,28883.4258959404,411
32768.8249247528,51954.7320482841,411
32985.6950419403,47503.9507982841,411
33071.2419169403,17765.6695482841,411
33242.9826395965,35827.4249193779,411
