x,y,width,intensity,time,error,logL
15057.0922851562,33926.5112304688,0.730948984622955,1729.23461914062,11,0.0408083398307153,-39.2331390380859
16118.1787109375,31715.0830078125,0.710187971591949,1277.50378417969,11,0.0492412965982406,-32.5013427734375
15041.4501953125,33914.2211914062,0.784374415874481,1830.69738769531,12,0.0424821938781849,-33.0402374267578
17205.7055664062,31972.197265625,0.677725076675415,1784.78247070312,12,0.0378428948490359,-102.298187255859
15053.9331054688,33920.1806640625,0.761503577232361,1352.03308105469,13,0.0507414049974761,-25.5688247680664
17217.4829101562,31971.8994140625,0.673193633556366,1821.69860839844,13,0.0358445465317004,-39.4271774291992
18616.2561035156,30018.8452148438,0.723512172698975,550.864868164062,13,0.0958761543180836,-39.5078811645508
15053.0383300781,33921.4184570312,0.798536121845245,1643.62268066406,14,0.0465169185934788,-20.6592864990234
15043.1176757812,33911.591796875,0.772288739681244,2039.21728515625,15,0.0386919792032555,-29.5364532470703
18623.056640625,30004.5361328125,0.679549336433411,504.505889892578,15,0.09189922756482,-28.5266876220703
15052.2961425781,33924.4506835938,0.762095093727112,1876.205078125,16,0.0401758793172945,-30.1275177001953
19833.2971191406,30053.310546875,0.670322358608246,1384.43994140625,16,0.0430429162670675,-50.7757568359375
15056.2084960938,33907.6513671875,0.760621070861816,1502.15869140625,17,0.0480478243042199,-49.5961761474609
19745.5810546875,37414.3872070312,0.681142687797546,1054.99133300781,17,0.0538947295918954,-25.4848327636719
19851.6943359375,30057.1557617188,0.677745640277863,1627.57470703125,17,0.0389906303991784,-49.7573394775391
19852.9467773438,30059.1259765625,0.723402559757233,1392.79870605469,18,0.0463378475975753,-37.5211563110352
18867.1057128906,34804.248046875,0.822111427783966,664.532165527344,19,0.0969608396312724,-35.7428207397461
19846.4465332031,30052.3706054688,0.709070265293121,1416.48059082031,19,0.0449522229524204,-48.1133880615234
19854.2248535156,30048.0737304688,0.711840152740479,1427.35876464844,20,0.0455823410329211,-35.1476745605469
17634.8547363281,37956.630859375,0.708837926387787,1211.09228515625,21,0.0490406967446043,-62.2884635925293
19851.8603515625,30059.6899414062,0.724633872509003,1499.07836914062,21,0.0448951398813214,-40.3484649658203
19792.7478027344,35127.3120117188,0.730894029140472,761.557189941406,24,0.0725146205997994,-39.5798797607422
17631.3122558594,37955.4809570312,0.767663359642029,2107.24731445312,25,0.0371672357367957,-63.685474395752
17991.2805175781,30004.6459960938,0.698599815368652,1670.44738769531,25,0.0392179748701094,-42.8257598876953
19811.4953613281,35136.8139648438,0.665882885456085,601.059326171875,25,0.077351236062517,-28.4693069458008
17627.8381347656,37966.3720703125,0.735461831092834,2050.845703125,26,0.0359411728925643,-53.0517501831055
16982.0483398438,34985.5712890625,0.716201364994049,969.387084960938,27,0.0608547531653766,-52.9157257080078
17988.0554199219,30014.6923828125,0.692464470863342,1504.77685546875,27,0.0424093966804352,-39.0305404663086
16980.1525878906,34993.3715820312,0.730088293552399,1603.83215332031,28,0.0428379953816137,-40.3522872924805
17985.2880859375,30004.755859375,0.758462309837341,1653.68298339844,28,0.0434792500368797,-28.4843063354492
19858.9904785156,30050.7788085938,0.775630414485931,1183.41662597656,28,0.0594766229369307,-34.4607162475586
16975.2587890625,34990.2685546875,0.735501766204834,1794.24914550781,29,0.0401892749623306,-51.813102722168
17985.4187011719,30003.671875,0.689139127731323,1345.68237304688,29,0.0445795463463097,-33.6663932800293
19846.2072753906,30057.041015625,0.723856747150421,1424.46594238281,29,0.0456880285850532,-36.2192764282227
16975.7202148438,34993.9526367188,0.685461461544037,1700.072265625,30,0.0377934758579959,-37.762809753418
17976.4794921875,30009.4506835938,0.722668588161469,1552.66589355469,30,0.0431941117666068,-38.0266418457031
16965.5822753906,35002.20703125,0.737926602363586,1768.06665039062,34,0.0401794016921374,-71.4427032470703
16985.2404785156,34996.7065429688,0.720511257648468,580.924865722656,35,0.0889818178251679,-35.7284851074219
15081.6821289062,33866.396484375,0.617733001708984,470.187225341797,36,0.0865870071241519,-36.1434288024902
16401.1975097656,36166.3232421875,0.684441983699799,458.090667724609,36,0.101931429865516,-27.4031295776367
16386.904296875,36165.8349609375,0.755298733711243,1635.93591308594,37,0.0436842978343874,-19.14697265625
16388.7866210938,30003.876953125,0.730553269386292,1389.09790039062,38,0.0482466580556804,-34.9340286254883
16392.9992675781,36165.1513671875,0.778083562850952,1667.83190917969,38,0.0460628676008827,-53.9067459106445
16377.1667480469,36149.8022460938,0.742329895496368,1763.8583984375,39,0.0397876772700871,-53.4364891052246
18901.9384765625,30294.7436523438,0.718047440052032,540.054260253906,40,0.0914122350151472,-49.6247673034668
19812.7453613281,30869.3701171875,0.702582061290741,2098.50341796875,42,0.0342090874480628,-29.9555206298828
19805.64453125,30858.10546875,0.784019470214844,2273.359375,43,0.0366496194096191,-37.828857421875
19815.6555175781,30867.9321289062,0.724227011203766,2131.01708984375,44,0.0346233553157363,-38.2669830322266
19812.6513671875,30855.712890625,0.713363230228424,2016.36877441406,45,0.0357127465891394,-29.2187576293945
15933.6145019531,32571.4135742188,0.794779479503632,521.551513671875,46,0.116005744736875,-28.46630859375
19809.4958496094,30853.1884765625,0.768251240253448,2039.09252929688,46,0.0379406605817867,-36.1669082641602
19878.1433105469,35566.40625,0.738475799560547,1241.74255371094,46,0.0521077808119017,-49.4801712036133
15917.1618652344,32577.4731445312,0.761184632778168,1790.99645996094,47,0.0417783994183929,-68.5768280029297
17112.314453125,30334.2333984375,0.565834999084473,390.111541748047,47,0.0906297266488287,-24.2236709594727
19812.4267578125,30860.4125976562,0.735889196395874,1905.11804199219,47,0.0390334649148662,-40.7499389648438
19885.8764648438,35572.6928710938,0.763583421707153,1857.29736328125,47,0.0403424349876187,-42.0029373168945
15908.45703125,32561.9018554688,0.673246264457703,1698.39819335938,48,0.0376795652957707,-26.8735656738281
16215.2966308594,31445.5615234375,0.831941843032837,892.32861328125,48,0.0796414881639069,-41.0287094116211
19819.7180175781,30859.8779296875,0.74900758266449,1814.37622070312,48,0.0409243962939903,-29.4019775390625
19879.4982910156,35563.2373046875,0.71433299779892,1828.35107421875,48,0.0380101641498192,-48.0498580932617
15908.6950683594,32564.5825195312,0.722579419612885,1580.96508789062,49,0.0428778525922984,-33.5101013183594
19821.8212890625,30863.5327148438,0.711757719516754,1474.64697265625,49,0.0439630976210776,-30.4124298095703
19880.3015136719,35569.8828125,0.800833642482758,1788.123046875,49,0.0449523135541963,-43.993522644043
15906.5625,32563.2641601562,0.726122677326202,1667.18310546875,50,0.0408171822159733,-35.3443374633789
19593.271484375,33855.546875,0.910524308681488,669.603942871094,50,0.117165799997327,-27.8902435302734
19886.3647460938,35566.7456054688,0.709650874137878,1847.05053710938,50,0.0385341998273208,-43.4435348510742
15911.9348144531,32558.69140625,0.730835735797882,1697.24853515625,51,0.0414165822494547,-42.7751235961914
19608.5327148438,33910.2905273438,0.791706383228302,2272.49658203125,51,0.0380851151350231,-61.8016052246094
19791.5563964844,30712.2045898438,0.799885094165802,705.405456542969,51,0.092562043837479,-40.4592590332031
19883.06640625,35562.63671875,0.776609003543854,1841.57409667969,51,0.0422071896370263,-52.8175506591797
15905.6433105469,32557.5170898438,0.709459841251373,1778.44372558594,52,0.0392751515395364,-31.9796295166016
19611.0266113281,33925.361328125,0.703309595584869,2203.60107421875,52,0.03343404385558,-39.2235870361328
19886.5441894531,35566.0131835938,0.776820182800293,1865.22888183594,52,0.0421140688144853,-28.4439544677734
15911.5734863281,32570.673828125,0.730945765972137,1941.40405273438,53,0.0376943409523454,-43.8639030456543
19616.552734375,33938.525390625,0.702412664890289,1993.15771484375,53,0.0357081283380939,-34.5659942626953
19877.9223632812,35568.310546875,0.784216225147247,2048.66943359375,53,0.0395244555500744,-46.9904098510742
15919.16015625,32570.791015625,0.775455892086029,1659.17883300781,54,0.0449677031645075,-37.5651473999023
18386.8420410156,37696.8774414062,0.769992470741272,449.4462890625,54,0.116227209493378,-34.9717864990234
19597.1960449219,33926.7651367188,0.689402759075165,3557.009765625,54,0.0241788810555676,-67.2545013427734
19890.7592773438,35563.8403320312,0.694677174091339,1927.16198730469,54,0.0360156498690819,-40.4126663208008
15910.8947753906,32566.3208007812,0.684085071086884,1834.470703125,55,0.0363750354779959,-34.6701354980469
19599.0161132812,33930.2124023438,0.698330104351044,3851.03686523438,55,0.0234218460176915,-106.912452697754
19885.4956054688,35564.7485351562,0.75048702955246,1958.76611328125,55,0.0385716196477481,-53.817741394043
15908.203125,32566.3696289062,0.730497896671295,1903.78894042969,56,0.0384932982240325,-48.3754806518555
19586.9860839844,33919.19921875,0.721654415130615,3483.78491210938,56,0.0258196481555671,-75.9102172851562
19884.6276855469,35557.001953125,0.715145885944366,1928.00415039062,56,0.037262307909565,-47.5770263671875
19556.3598632812,33921.3354492188,0.725108623504639,2898.34399414062,57,0.0286422065814989,-44.2685852050781
19892.3889160156,35574.453125,0.725524246692657,1830.46423339844,57,0.0382964144328848,-44.6408615112305
19555.9729003906,33921.9702148438,0.711392819881439,3429.90307617188,58,0.0254043753698533,-56.5487518310547
19889.8596191406,35564.1625976562,0.761440813541412,1862.17614746094,58,0.0412037010286146,-40.0311431884766
19565.6823730469,33924.1845703125,0.716675639152527,3291.61645507812,59,0.0262421301954586,-50.7223052978516
19896.9177246094,35563.2153320312,0.69857120513916,1842.63818359375,59,0.0384038267584606,-157.361404418945
19553.3850097656,33922.744140625,0.735637784004211,3560.35205078125,60,0.0257845769794324,-64.154914855957
18118.0419921875,35513.388671875,0.742109954357147,1848.94189453125,61,0.0397031608408128,-33.0291900634766
19563.5607910156,33930.1000976562,0.74163818359375,2793.90087890625,61,0.0306094085624042,-34.5647735595703
16804.3811035156,37609.814453125,0.894780099391937,746.051025390625,62,0.0986813087958226,-33.8858947753906
18122.2277832031,35516.1938476562,0.687536418437958,1955.38781738281,62,0.0349660695697668,-42.3859939575195
18493.3215332031,37293.974609375,0.696173846721649,797.859436035156,62,0.0678059727659873,-58.0556488037109
19569.1845703125,33932.4291992188,0.737013220787048,1894.07507324219,62,0.0389849844962934,-35.2873840332031
18121.0668945312,35508.7451171875,0.681542754173279,1675.93920898438,63,0.0376531665095009,-48.5006866455078
18496.3635253906,37310.4174804688,0.754333674907684,1878.52783203125,63,0.0392880702894863,-34.3135604858398
19577.9174804688,33939.5825195312,0.754404067993164,1842.90600585938,63,0.0411577780524019,-29.2074432373047
18132.6513671875,35512.0336914062,0.721417009830475,2040.08264160156,64,0.0350963167053563,-33.60693359375
18493.4265136719,37310.2197265625,0.665980100631714,1716.77001953125,64,0.0364268547831443,-35.2516899108887
19569.3249511719,33930.1342773438,0.726514458656311,1945.43505859375,64,0.0378276116349858,-21.7542037963867
18124.8193359375,35515.64453125,0.724962890148163,1781.78649902344,65,0.0397819770781163,-36.8749847412109
18500.8239746094,37305.6616210938,0.748139917850494,2032.13745117188,65,0.0377361754445039,-52.6989440917969
19575.1623535156,33934.2163085938,0.712616860866547,1948.42248535156,65,0.0368812471319618,-43.3565521240234
18109.4677734375,35514.4653320312,0.781471312046051,1907.51647949219,66,0.0424096848047551,-74.9526062011719
18490.0769042969,37308.037109375,0.779481291770935,1995.44543457031,66,0.0402817519588483,-44.7377395629883
19573.9892578125,33921.4501953125,0.629778981208801,1168.36572265625,66,0.0465095031128729,-20.1795654296875
18125.1403808594,35505.0122070312,0.740675032138824,549.286010742188,67,0.0951425974144345,-32.5366630554199
18499.4848632812,37322.1997070312,0.695702493190765,1676.07006835938,67,0.0388506778498499,-44.0007400512695
18485.0537109375,37312.4145507812,0.732945203781128,2003.71533203125,68,0.035837294995212,-49.7793807983398
19895.0463867188,30092.28515625,0.657326638698578,498.012847900391,68,0.0894041577557811,-34.3677291870117
19887.8149414062,35566.005859375,0.702572703361511,921.586547851562,68,0.0611639928957094,-41.71826171875
18494.4323730469,37311.5112304688,0.736667573451996,1649.10827636719,69,0.0415994472436892,-34.9143218994141
19897.4682617188,30059.8803710938,0.716385543346405,1744.11218261719,69,0.0392293661635282,-43.3947525024414
19864.4946289062,35574.9951171875,0.783356964588165,496.319732666016,69,0.113462603729268,-33.9172210693359
18489.8547363281,37307.2021484375,0.71597820520401,1848.40393066406,70,0.038019488659208,-29.2171020507812
19895.6530761719,30061.58203125,0.726809203624725,1620.14245605469,70,0.0419004073046738,-30.6489639282227
18492.5378417969,37314.7924804688,0.75899076461792,1285.37255859375,71,0.0514884692549058,-32.928108215332
19910.7397460938,30057.5756835938,0.734284818172455,1771.70300292969,71,0.0405794137951452,-56.8466033935547
18482.2875976562,37308.2153320312,0.82242214679718,603.398559570312,72,0.103746902523342,-45.5844955444336
19575.7373046875,33925.7568359375,0.69163852930069,1850.21044921875,73,0.0359987571155514,-33.1675109863281
15853.5852050781,31924.1284179688,0.723329722881317,839.339599609375,75,0.0665664319217323,-31.2500534057617
18048.5461425781,36206.171875,0.82455837726593,857.803161621094,78,0.0775159590324318,-30.6892242431641
16870.1965332031,34514.990234375,0.900605082511902,1182.57348632812,82,0.0688570055018841,-108.433975219727
17130.2270507812,37018.8110351562,0.756133377552032,1656.35864257812,83,0.0423251115813527,-49.8050537109375
16191.7199707031,31625.2978515625,0.784737825393677,589.280517578125,84,0.104629901474565,-35.0881958007812
17083.8586425781,37063.28125,5.19999980926514,1082.24291992188,84,5.309075951335,-153.961013793945
16126.9995117188,31725.9912109375,0.93328869342804,726.279479980469,85,0.109617226525659,-56.1218452453613
16071.9396972656,31786.54296875,0.647395193576813,472.682739257812,86,0.0900423054449879,-18.9443016052246
16818.5144042969,35962.2216796875,0.683275580406189,1824.9365234375,86,0.0353054765338309,-27.4631423950195
15157.3461914062,30945.927734375,0.716615676879883,667.44677734375,87,0.0807731795168571,-43.1016006469727
16826.1047363281,35973.427734375,0.697372674942017,2041.57409667969,87,0.0339816526701774,-36.6666793823242
18792.5573730469,33830.7592773438,0.697987496852875,1321.20861816406,87,0.047096124135537,-30.7736053466797
15165.0109863281,30963.1225585938,0.800044894218445,581.994873046875,88,0.103455776020471,-25.8927307128906
16824.6398925781,35971.435546875,0.742993652820587,1641.88000488281,88,0.0421013844722741,-31.6953201293945
15160.9484863281,30960.9985351562,0.743192374706268,752.766418457031,89,0.0771841473817374,-35.7726135253906
16822.4462890625,35968.45703125,0.746311724185944,1764.29931640625,89,0.0398343062070932,-26.2868576049805
15191.1987304688,30957.5927734375,0.710757732391357,439.309143066406,90,0.110101976353247,-33.8756065368652
16843.2971191406,35949.9829101562,0.687818229198456,467.950378417969,90,0.0982744710326431,-23.2484970092773
15176.15234375,30943.7670898438,0.810941576957703,558.294738769531,91,0.109441720204547,-29.3000640869141
15163.1298828125,30950.9887695312,0.602717101573944,347.489227294922,92,0.107353202465629,-37.8388824462891
15181.7822265625,30933.7963867188,0.673965930938721,395.226318359375,93,0.113955407188021,-34.4380416870117
15201.2084960938,30951.0473632812,0.779645264148712,541.134033203125,94,0.103740630580554,-27.2179260253906
16944.6179199219,34985.712890625,0.737203359603882,1571.19384765625,94,0.0439107354676852,-50.1427841186523
15146.7553710938,30942.9052734375,0.745468497276306,537.381591796875,95,0.0978512674025366,-33.1790962219238
16953.0200195312,34973.6474609375,0.712833404541016,2899.56201171875,95,0.0282509445310981,-66.3157196044922
15124.4445800781,30952.6831054688,0.688409864902496,413.998474121094,96,0.114652493733519,-23.4919357299805
16926.669921875,34976.7553710938,0.708912551403046,2728.46166992188,96,0.0301578925008785,-271.442626953125
15157.0825195312,30957.5732421875,0.773727715015411,506.427398681641,97,0.108356110687344,-31.3934135437012
15449.0124511719,36065.6518554688,0.739907443523407,544.334045410156,97,0.0963506111363564,-39.5912704467773
16471.7297363281,34967.8247070312,0.760213971138,1435.49645996094,97,0.0519062985580137,-368.961395263672
15167.587890625,30945.7275390625,0.643047511577606,577.152893066406,98,0.0773356669075329,-30.5346984863281
16474.4189453125,34971.376953125,0.684366047382355,1541.51623535156,98,0.0426400880974631,-241.673233032227
15178.1469726562,30979.9951171875,0.795300781726837,683.927124023438,99,0.0922186188575254,-38.5407409667969
16462.197265625,34972.3486328125,0.734702289104462,1481.23461914062,99,0.0470039661913434,-162.639129638672
16726.2622070312,31134.6826171875,0.727191388607025,871.965393066406,99,0.0670409822267409,-43.0058822631836
15195.234375,30942.5903320312,0.740029394626617,576.840393066406,100,0.0927977789024044,-36.636402130127
16461.9226074219,34968.0224609375,0.693384885787964,1553.77807617188,100,0.0422963019635672,-185.19987487793
16664.091796875,31045.3002929688,1.03832483291626,723.798461914062,100,0.128298636766126,-28.2951583862305
16910.9216308594,34987.138671875,0.680221736431122,1093.01501464844,101,0.0529025726460589,-44.4248962402344
16916.3012695312,34973.6328125,0.702428638935089,2434.91333007812,102,0.0311573742976591,-52.8093490600586
18504.3969726562,30013.5693359375,0.759838461875916,839.394470214844,102,0.0740098085879229,-38.3805313110352
16918.6755371094,34973.5400390625,0.700389504432678,2502.4814453125,103,0.0306444810087847,-51.0423812866211
16051.103515625,31785.3149414062,0.647380828857422,415.099456787109,104,0.104363476028001,-43.3629684448242
16925.5859375,34971.73828125,0.70026433467865,2554.95971679688,104,0.0301098099791814,-47.2822036743164
19894.1528320312,30047.6538085938,0.737262189388275,1420.75146484375,104,0.0481647427299084,-31.2373428344727
16059.0270996094,31785.4614257812,0.707731187343597,1455.7861328125,105,0.0441504320642509,-44.5927658081055
16924.8706054688,34965.4541015625,0.68060827255249,1637.60290527344,105,0.0393349017175502,-57.5066909790039
19894.0270996094,30056.3891601562,0.696104943752289,1527.11572265625,105,0.0427502359485345,-88.8787460327148
16059.6008300781,31780.1684570312,0.667042016983032,1705.50146484375,106,0.0370666109700203,-30.7855911254883
16913.1469726562,35019.1723632812,0.719450533390045,613.567810058594,106,0.0864761474547018,-47.2910690307617
19894.1491699219,30047.5830078125,0.697214901447296,1697.89709472656,106,0.0396178358977471,-60.6767730712891
16061.6906738281,31778.7353515625,0.677204966545105,1597.97778320312,107,0.0396448483102485,-40.0815353393555
19891.3256835938,30046.8237304688,0.756058394908905,1810.21520996094,107,0.0417988068071107,-22.9639663696289
16060.7543945312,31775.3344726562,0.682490646839142,1901.54064941406,108,0.0354770886942371,-27.2483139038086
16932.3986816406,34986.23046875,0.804307460784912,571.9453125,108,0.105673573532052,-42.2724380493164
19898.1115722656,30051.787109375,0.72112637758255,1800.60607910156,108,0.0393646659044396,-39.6466064453125
16063.8024902344,31772.6904296875,0.695087015628815,1676.41320800781,109,0.0396823065339045,-36.8319702148438
16944.5068359375,35004.404296875,0.643062710762024,459.088104248047,109,0.0943095501162449,-53.5169372558594
19895.1599121094,30057.8466796875,0.704341113567352,1416.70935058594,109,0.0455565942061659,-42.5422210693359
16051.9311523438,31771.1743164062,0.702930212020874,1551.373046875,110,0.0420833152409474,-43.812141418457
16906.3610839844,34984.1625976562,0.696757733821869,506.862854003906,110,0.0947224239140427,-33.2399826049805
17851.806640625,32916.4868164062,0.762820243835449,1832.68322753906,110,0.0409836665164326,-33.790657043457
19899.9401855469,30042.9516601562,0.702966809272766,1529.4931640625,110,0.0429879566554771,-28.6181411743164
16059.3908691406,31787.0361328125,0.749094009399414,1757.11059570312,111,0.041631070799841,-43.176139831543
17841.3879394531,32908.1884765625,0.749077022075653,1669.44189453125,111,0.0432632791643518,-39.2628860473633
19895.5053710938,30047.0288085938,0.648979842662811,1486.14770507812,111,0.0403721466217551,-48.7469100952148
18640.4272460938,30173.642578125,0.730540573596954,1665.85693359375,112,0.0427551191020911,-42.9641876220703
19878.26171875,30062.1606445312,0.700428426265717,1568.90368652344,112,0.0432244521436002,-42.9507369995117
18648.0529785156,30193.7158203125,0.654843628406525,1512.16723632812,113,0.0403999819832027,-31.0654220581055
19886.5026855469,30056.2182617188,0.643781065940857,1512.15893554688,113,0.0403311771223942,-48.7599334716797
16751.7431640625,30177.7880859375,0.881276786327362,550.130859375,114,0.127122780008743,-50.0435485839844
16918.9001464844,34997.2045898438,0.561616599559784,439.471984863281,114,0.08348815454144,-36.2232818603516
18652.48046875,30186.4575195312,0.686864614486694,1721.89184570312,114,0.039086739649588,-43.543098449707
19881.8762207031,30054.3798828125,0.699144721031189,1803.17419433594,114,0.0386687901271674,-40.508918762207
16948.1506347656,34983.8720703125,0.779138028621674,470.605346679688,115,0.120566129273493,-33.6433639526367
18644.7192382812,30198.6474609375,0.691000759601593,786.483947753906,115,0.0681457149735716,-44.1954345703125
19892.8161621094,30048.1616210938,0.68896484375,1331.67211914062,115,0.0461277288115724,-30.4400024414062
16929.6166992188,34997.900390625,0.603497922420502,578.695007324219,116,0.0712981739519607,-44.8410339355469
19889.462890625,30057.3608398438,0.708538889884949,1398.45861816406,116,0.0458673529251454,-29.0899810791016
16929.16015625,34997.7783203125,0.629926562309265,650.090270996094,117,0.0672235595868694,-27.6620330810547
16907.1984863281,34978.1469726562,0.654535114765167,556.736083984375,118,0.0808499704423491,-39.7603874206543
16934.9853515625,35034.2407226562,0.658382594585419,479.833892822266,120,0.0914849309741029,-54.7303657531738
16941.6748046875,35021.279296875,0.786938726902008,534.301574707031,121,0.106482737840838,-38.3273391723633
16906.2512207031,34997.919921875,0.593621611595154,418.317810058594,123,0.0904405435080776,-48.8497200012207
15028.2189941406,33615.8056640625,0.802751541137695,773.034423828125,124,0.0805508469728848,-30.9690589904785
16898.6962890625,34970.615234375,0.612190723419189,427.294219970703,125,0.0898745273417663,-38.5638656616211
17351.2646484375,30584.1796875,0.918086111545563,776.329772949219,125,0.099842904261611,-55.9807815551758
17397.6843261719,32853.6352539062,0.867053627967834,724.756591796875,127,0.0950527022816245,-33.1611022949219
16414.1967773438,34995.7397460938,0.745135068893433,974.189270019531,128,0.0638099626063355,-67.3346862792969
16398.5095214844,35001.8310546875,0.751952946186066,1710.63488769531,129,0.0427175451646611,-40.3430480957031
16404.208984375,34998.115234375,0.750041782855988,1579.40625,130,0.0461909742124594,-89.0716171264648
17616.9299316406,33100.4760742188,0.769057273864746,767.93359375,130,0.0774315799320941,-29.7000617980957
16421.3952636719,34993.2885742188,0.663719773292542,1578.80358886719,131,0.0400348539854692,-130.88623046875
17596.630859375,33098.623046875,0.724620759487152,1406.71459960938,131,0.0463598299562912,-23.1346282958984
16402.9040527344,34993.3374023438,0.651476204395294,1382.9443359375,132,0.0432311248886171,-89.2461166381836
17585.3039550781,33108.2373046875,0.765028655529022,1316.09265136719,132,0.0516423916236912,-32.4694213867188
15872.8356933594,37847.2900390625,0.838929057121277,443.659454345703,133,0.136759005647241,-18.7182388305664
16411.9946289062,34989.3701171875,0.655255734920502,1546.45080566406,133,0.0405500427573305,-122.372955322266
17597.7490234375,33123.0590820312,0.741183519363403,1583.06567382812,133,0.043939680617753,-34.3108291625977
15869.6240234375,37830.458984375,0.767723619937897,2015.72302246094,134,0.0386511535377868,-30.1991348266602
16406.5173339844,34998.8500976562,0.673524916172028,1009.54577636719,134,0.0541037883732552,-30.9612197875977
17595.05859375,33095.4516601562,0.790538966655731,507.576629638672,134,0.109379433390156,-37.816837310791
15858.0883789062,37830.1538085938,0.803645849227905,1919.03442382812,135,0.0422834712717394,-30.544677734375
16930.9448242188,34993.0590820312,0.714205265045166,523.506408691406,136,0.0972229516207605,-36.7837982177734
19758.9294433594,35086.1840820312,0.700833141803741,1650.33666992188,136,0.0407219585475337,-28.2832717895508
19758.2763671875,35097.7465820312,0.710538506507874,3229.01293945312,137,0.0261775144013137,-66.2551651000977
19747.83203125,35095.5981445312,0.707849562168121,3189.8115234375,138,0.0266576351939037,-51.0287857055664
19746.6967773438,35096.9897460938,0.684911847114563,3034.56665039062,139,0.0261341572451947,-44.9379119873047
16636.3793945312,35786.3891601562,0.746366739273071,1860.62805175781,140,0.0402798959713958,-35.1812973022461
16958.2092285156,34980.595703125,0.675031721591949,495.902191162109,140,0.0966623424620844,-50.2929000854492
17229.8913574219,32061.0717773438,0.778564810752869,1102.51501464844,140,0.0613462128141328,-35.0079193115234
19350.3112792969,32356.6088867188,0.716177344322205,1617.18078613281,140,0.0414260083998206,-22.2130126953125
19744.27734375,35090.3588867188,0.69178706407547,3033.06030273438,140,0.0266800635035261,-52.6604919433594
16637.5927734375,35789.90234375,0.734608829021454,1709.86437988281,141,0.0403398080661298,-34.7261505126953
17234.1259765625,32054.9658203125,0.698270976543427,2202.87915039062,141,0.0336590379175683,-41.4949951171875
17365.6604003906,31090.0366210938,0.743623673915863,1978.01086425781,141,0.0384271475964573,-43.2741394042969
19335.2526855469,32354.775390625,0.728738963603973,2119.09033203125,141,0.0353366816255425,-39.4237899780273
19751.6748046875,35091.3427734375,0.703209221363068,2963.8203125,141,0.0275336715821383,-71.3307037353516
19912.2180175781,30061.6723632812,0.733664572238922,787.921020507812,141,0.0730521968170223,-43.8689727783203
16615.4211425781,35783.037109375,0.64861124753952,631.228393554688,142,0.0730971481271217,-33.4285049438477
17340.6103515625,31082.0068359375,0.729675233364105,1930.78002929688,142,0.0388627374440819,-41.05419921875
17227.7172851562,32045.2221679688,0.705238044261932,2007.52795410156,142,0.0364228037376025,-43.6238098144531
19331.9299316406,32344.3579101562,0.721558451652527,2093.92529296875,142,0.0352834627782521,-41.9086074829102
