x,y,frame
12946.6363665563,6359.24750599763,14
13267.7273967231,8668.05528731707,14
13391.0759874243,4545.75253280952,14
14435.9461573874,7709.60060999666,14
14813.8999472677,4820.57005475889,14
14983.0682564301,4170.68019396051,14
16477.9860802184,2792.31498908514,14
17938.9484154591,6679.49655230194,14
18249.5063532349,8778.78326962811,14
1143.75616310425,8133.93485418997,15
1924.15429584355,2168.90096828911,15
2340.05574136048,3960.84668162481,15
3037.63070666722,3049.91690371547,15
3787.30268870386,9259.89111567731,15
3783.85844350607,6065.71919726575,15
5242.33137559263,7642.42607289519,15
5399.54590556681,4625.87016160081,15
7207.46189445278,2561.33231034279,15
7625.83965661706,610.885147960094,15
8337.31513902448,845.380825677039,15
8977.30168902427,5025.35486510015,15
9032.70641794299,9503.56527618727,15
9311.98738344621,1964.54691806805,15
9315.00294133529,4692.98789761022,15
10359.1375166207,1973.01984977863,15
11604.8267687925,8632.28073064927,15
12364.8308170099,3994.90787395299,15
12429.0345559975,7368.13117374966,15
13158.2115758622,1790.41426616449,15
13359.861847784,4527.8920681655,15
13241.9302873263,8633.94400854291,15
14433.7866418202,7709.97022749566,15
14792.8183038992,4791.68680544759,15
15920.0912577709,7678.46719019863,15
17925.9872621235,6604.05376325295,15
18521.7072402065,535.427405440264,15
897.058763642002,1650.65349909974,16
1144.20189090318,8140.19427665652,16
2336.43876749912,3929.65694914214,16
3760.31204113554,9255.92212987767,16
3846.68394403438,6061.31861349034,16
4363.1010657821,1769.70702640489,16
5243.51082685276,7646.61700282909,16
5431.04393921916,4620.13757271354,16
5504.5715689109,5904.88001576752,16
7191.78864868971,2591.43924449426,16
7561.41896309564,618.313498557767,16
7927.31868162464,2671.66484465161,16
8422.12696307227,866.929668257852,16
8508.45442761623,1712.54766404236,16
9015.02972506882,9533.87869394728,16
10182.1947075726,5791.89325806234,16
10369.9815998046,1977.27190985185,16
11618.5003101315,8625.43149374926,16
12450.2917238607,7414.33128502938,16
12433.7779864922,3999.55831529858,16
12956.595449603,6372.72947839444,16
13362.4987622577,4493.05379314528,16
13231.4397084896,8586.04042212441,16
14315.4251538575,4668.07896683811,16
14438.4732252614,7721.37259824984,16
14842.9530198499,4788.34394267068,16
17907.7431537247,6586.04161119143,16
18183.9720509555,8577.45970084013,16
730.800396605222,5884.40107029116,17
1178.25531877814,8106.61725148178,17
2338.69831061204,3946.5303383727,17
3842.17313790877,6050.39307840826,17
3785.30542240072,9281.34389400677,17
5329.62746109885,7625.49436675435,17
5464.33003012094,5962.48328430026,17
7144.17614722934,2595.94730670762,17
7580.80025580198,582.003037238445,17
8478.40812903208,858.373385115855,17
8545.22224329807,1721.78890057688,17
11550.4688931507,8623.40972188923,17
12203.3505884086,4802.17000855282,17
13344.8613280839,4491.94111021356,17
13299.7064824507,8651.79723079499,17
14384.5557301571,4725.44872568011,17
14931.8495041358,4823.0708496283,17
15912.251364213,7678.24945940863,17
16333.1367298665,2813.64890576418,17
16834.2666938828,7462.60968689804,17
17917.4799431498,6626.87061307113,17
18185.0551851973,8464.32392009786,17
19118.7592359489,1852.04037433599,17
19200.6988312111,4027.59427204973,17
489.217146927519,8123.31084394544,18
755.529052892736,5925.1146353626,18
1172.50956713697,8176.34509767319,18
2356.3850770329,3918.50503721901,18
3243.94600620184,2619.6445292202,18
3823.0896010868,6078.39571609448,18
3806.98890784151,9277.11083367644,18
5469.09903522978,5933.26078991813,18
7131.53600332453,2586.95063507958,18
8574.28190040186,1718.32761775855,18
9028.47017062619,9538.29255938091,18
10405.5782284323,3502.75247865149,18
11278.7971930386,2088.95715689298,18
11582.3411517831,8630.13057083488,18
12151.7928706583,4777.80946097474,18
12380.2934548674,4012.89240483758,18
12432.446992579,7433.85816759408,18
13004.4285708253,6346.01600809321,18
13240.804543752,8662.5828979419,18
13317.5956470708,4479.3028454846,18
14935.6601060943,4871.82381185265,18
16791.3451837693,7518.49645810128,18
17913.0746333465,6590.21219278625,18
18163.423857498,8480.47956862282,18
19254.2185226461,4008.9605580134,18
507.637425178838,8088.49667803076,19
722.009282174458,5923.94641591427,19
1202.7549937521,8151.72774206272,19
1439.79588589598,5040.26329007348,19
3232.75528757968,2661.71824481856,19
3878.60287918996,9319.30160190792,19
5282.23213083786,7647.02141435602,19
5837.96421572895,5420.12832911147,19
7230.66202690707,1482.77071325012,19
7953.86678939789,6247.65813917744,19
8604.28186530415,1722.90098967644,19
9015.65579118199,9515.71635621729,19
10465.8394117244,3538.85979712775,19
11303.0768047461,2077.55727245336,19
11571.5492953908,8625.74035396056,19
12106.9366956033,4763.17409094588,19
12461.8211051545,4036.13938371514,19
12449.0969620564,7415.30877876407,19
13039.0109036994,6342.69734320051,19
13243.9687458018,8657.42590329765,19
13326.7989965387,4495.81260168013,19
14344.619802396,4683.81439257409,19
14959.1970530618,4840.45736994308,19
15903.9093165965,7656.11267908164,19
16795.9867760966,7475.64718335756,19
17906.7458295901,6620.37159251978,19
19072.5793866439,1834.62918736519,19
510.776347709035,8109.20109153626,20
711.496367442728,5950.93958469211,20
1203.85743663197,8169.91752744714,20
2361.40443540318,3937.67541942141,20
2644.07815811091,1661.8035303408,20
3223.93742839482,2606.98414251813,20
3840.92140931945,6065.25697061929,20
5287.78986438057,7652.41372882499,20
5865.07361311921,5443.89269304216,20
7111.50556563433,2582.48703188899,20
7935.77405014714,6255.08176513474,20
8282.48419441155,4408.3279614692,20
8622.65848293682,1710.7309660117,20
8978.64058333598,9522.37500996998,20
10436.2477726157,3504.00274330866,20
11329.7184743557,2093.25943478276,20
11599.1588820699,8629.5038330839,20
12177.7240317553,4791.82084214022,20
12465.7590237112,7403.25823101869,20
13052.105661367,1784.11713238253,20
13035.9404507633,6360.35303863465,20
13237.496989008,8660.64552390673,20
13316.2217387599,4486.19496008536,20
14328.6913849463,4656.1284556672,20
14918.9255681799,4860.15335802294,20
15310.4571323278,7755.92493503371,20
16831.7240446561,7450.03711444399,20
17898.4691471225,6621.06621871768,20
18142.3255859852,8494.40778671061,20
538.071821701676,8120.23891136521,21
722.158074108184,5973.76937692538,21
1199.16504887626,8142.33758609422,21
3253.99233762746,2614.73868942942,21
5272.35443658539,7591.17620628817,21
7097.03828049477,2612.4922855167,21
7952.24320140811,6255.78320423832,21
7943.51733283697,9120.54288462372,21
8314.96874119335,4357.37457780535,21
8643.05140020819,1720.40027721965,21
10397.4111127624,3478.98283355864,21
11339.2264466381,2093.13733384975,21
11592.6344097765,8639.91270197613,21
12181.364668269,4794.64089883311,21
12429.0941730062,7390.96831002009,21
12439.8185635721,4031.95953185579,21
13042.9896232989,6359.97368197174,21
13246.1159323637,8656.02068988622,21
13306.4659114496,4485.80344803072,21
14356.6814927542,4710.97317454908,21
14939.0698175258,4847.48469543437,21
16804.4407021262,7471.55752405571,21
17885.9885987026,6614.04596458882,21
18199.4229788973,8533.17747213547,21
18566.4819682255,5971.91281860793,21
19218.7739633099,4046.84029185472,21
1446.97535512849,5054.23643615448,22
3233.71374998732,2605.43656057207,22
3760.45149939786,9802.06068685254,22
3812.53129703547,9267.90660251789,22
4158.07503496567,7476.89724546838,22
4154.12238460744,9642.94457969389,22
4834.84116358359,407.051948125644,22
5276.59480357839,7637.76067266792,22
5694.27973063685,8586.6534884089,22
5827.83943758434,5384.59460353795,22
7123.21030364473,2597.73403951945,22
7990.02553850433,6234.6640029227,22
8306.73228577522,4331.13983640895,22
8409.16453370594,861.567760448459,22
8539.28284484958,2739.70212278193,22
8633.60947399308,1734.15595453094,22
9002.09058746929,9539.0446612058,22
11368.3135808238,2076.05132872428,22
11584.0901240817,8634.15302787657,22
12185.4071839988,4778.85765859101,22
12450.4907128851,7373.26949762002,22
13051.1779850739,6376.07291359366,22
13255.604244115,8671.41582705595,22
13293.3204195622,4475.59315903482,22
14973.4677499279,4851.56102627778,22
16799.132262333,7464.06356235202,22
17272.6590477247,1044.56914792531,22
17934.6511336519,6597.11123159347,22
18550.8217958904,6038.72317805732,22
18914.4843085945,1711.67230034747,22
574.356271537077,8086.87206611193,23
659.944980905816,5988.41145361037,23
1175.75627388944,8149.33313207232,23
1872.43431507637,2037.26265376529,23
2332.72561561768,3943.90609148957,23
3254.80326915346,2628.49844780988,23
3740.38201394419,9814.61732423522,23
5303.33893710878,7620.90276934472,23
5808.21923297544,5380.92035952988,23
7110.42939221225,2589.57195869982,23
7562.90639558036,499.682761881155,23
7935.7475335959,6210.08986019445,23
8378.77232343263,859.852487133099,23
8326.7808485142,4332.70921887492,23
8610.73069580443,1710.89630911642,23
9333.26035068079,4697.93519511837,23
11357.7911718847,2068.56653774399,23
12222.2889154265,4758.26533768402,23
12422.1904344923,7402.65875135243,23
12462.4331062302,4030.71791989367,23
13043.5126298309,6354.44141329842,23
13270.9252265224,4473.30407551168,23
13255.6968556789,8677.84930370899,23
15013.6472802438,4877.66174415539,23
16057.7592541613,6027.07350636282,23
16802.6778002294,7453.81536850607,23
17946.1127445806,6617.35713517648,23
638.27280352376,5984.99733669946,24
597.161010512745,8101.10547172783,24
1250.49552650328,8141.80015572727,24
1437.05959025355,5082.4435284493,24
1908.30322372805,2036.72623667049,24
2350.39714615635,3876.98291283961,24
3727.75528586283,9822.17412783935,24
4759.72183484671,436.740527059517,24
5257.24818929026,7637.03610761996,24
7098.06787257558,2596.34172085909,24
7433.08977300862,551.995663049059,24
7927.94532874741,6235.35330410603,24
8411.43934562892,854.716478616265,24
8342.1335667741,4283.57486182175,24
8545.26084420801,2735.06484864087,24
8613.87608981845,1718.57345865356,24
8964.2163189942,9543.11415862506,24
9292.01842191492,4694.53295072687,24
11176.0162296758,6074.54967659499,24
11203.9625681948,8581.93801491347,24
11410.8221864179,2071.70884459292,24
12512.2826871721,4020.56899712342,24
13057.8782671655,6409.8744196121,24
13231.9563367626,4408.97385884013,24
13281.9551700114,8656.2464063371,24
15061.9127509917,4926.1297410767,24
16019.3149206898,5953.32106374522,24
16788.3013231364,7453.27136278642,24
17880.7253899783,932.296645328344,24
17920.4442978848,6615.6067495312,24
18448.7229662673,510.200386522554,24
18904.3043667647,1725.29483983259,24
569.295544866533,8083.57783788326,25
1220.6100333429,8157.52421781729,25
1401.01304920423,5061.71982504837,25
1930.15736861064,1996.51849629281,25
2368.69865989693,3879.56971541442,25
3265.6066163846,2588.06468977562,25
3689.57862786965,9848.95581949099,25
5284.6192082863,7579.7157231334,25
5875.90419712977,5433.85367066299,25
7195.61518711852,988.056404274449,25
7453.1568407011,561.756565045688,25
7914.10704225861,6172.32115000355,25
8452.1485406916,868.221908240725,25
8621.69733839389,1732.88036574266,25
8564.48191496677,2747.17013104661,25
8955.85774424975,5013.4301452271,25
8939.72589670523,9496.96340789361,25
9280.1418291575,9093.44324003987,25
9445.51364086641,1814.53734205146,25
11195.3306021076,6089.36340024331,25
11403.8132438001,2090.82645294564,25
12511.2872744855,4035.68691066302,25
13064.6497041365,6396.35730522265,25
13183.3660243559,4397.90705097696,25
14282.7603391293,2000.87680224806,25
15112.7359855524,4918.33156695469,25
16038.3026482186,5957.27890054741,25
16747.4789352001,7493.34496003888,25
18245.3614648483,8494.96921861044,25
651.391905499673,5868.30503865194,26
1936.87524143917,1999.11290838532,26
2358.31768123101,3934.7436850776,26
2673.71429805234,1712.94478717204,26
3324.75013869646,2556.19430119728,26
3683.5504140373,9868.80144058733,26
3828.12695835868,9269.80524526774,26
4697.49957617204,447.2623117738,26
5151.13876920693,1687.37714257047,26
5251.2808653302,7584.16676280759,26
5814.97812580601,5376.72293431841,26
7176.84147473123,947.694089233034,26
7514.98241081635,544.493759279516,26
7920.63744757747,6195.62032631917,26
8328.61910330806,4260.30862341564,26
8585.24301956229,2752.75183248324,26
8654.48485513166,1717.8922963723,26
9398.62690703696,1825.95072131369,26
9434.83411530029,9741.18481140752,26
10746.579052981,3748.25678332408,26
11182.6204632027,6080.6959905422,26
12272.3445583377,4842.50707686371,26
12450.3800288185,7392.09332254763,26
12559.928837076,4040.01429724286,26
13076.14971888,6391.71738666964,26
13193.7284789957,4434.98271382397,26
13220.7722879584,8642.63421745062,26
13585.2091987477,9546.51540862481,26
14270.2575823408,1993.63970429838,26
15158.6307504375,4914.92109650948,26
16045.4479999918,6023.00617650022,26
16787.6101739863,7476.05597064231,26
18238.2438272656,8531.56546915026,26
18422.1587252847,504.848334701361,26
18908.0374202959,1735.69241738103,26
1928.14259270352,2019.63461762248,27
3333.90435006998,2578.45254408519,27
3615.59646678301,9905.69382522596,27
5255.69289717291,7561.84826375442,27
6547.10174317561,2567.7456054993,27
7201.08625678403,892.412697902143,27
7968.5818283139,6169.22081620095,27
8335.08071748947,4254.59458326602,27
8649.16401808166,1731.88693594773,27
9423.85095923354,1815.90037389321,27
11159.3297373775,6029.94982721313,27
11241.5530789752,8592.87176023514,27
12053.7639953016,9642.80960222165,27
12441.45333391,7377.55369264474,27
13193.3553689479,4427.07778769438,27
13258.4670567783,8650.64833008119,27
14217.6379090783,2027.52120756754,27
15213.4918075745,4945.21817242314,27
16011.2880728481,6076.07782114853,27
16754.0769151072,7445.86790802622,27
17917.1272142588,6636.95807182015,27
18004.8917236861,767.27478488655,27
18254.6870850739,8474.33910304243,27
18913.5607657204,1706.31748264916,27
19164.8387964207,4047.4672539315,27
1933.30884421457,2015.94868580533,28
2377.31444167873,3887.22503049772,28
2608.53551244666,1872.95697485989,28
3571.21590091811,9918.00820600897,28
4238.19236388282,9655.972753857,28
5124.84127173284,1690.42821491707,28
5242.88937398459,7527.38572066915,28
5815.85499856514,5388.55481859155,28
6549.65775903928,2578.61622325203,28
7606.63967353663,9112.5229122687,28
7561.50540574575,595.282398574164,28
7950.64549483788,6209.21903475405,28
8308.57824183351,4261.07306949645,28
8412.45227506068,845.002556910957,28
8639.50116227472,1715.67269441344,28
8974.54364148255,5016.30041985317,28
9401.28220982746,1830.14527607474,28
12047.5329763208,9621.81165142633,28
12425.6194318346,7397.07044332648,28
13082.1960112823,6378.63231441353,28
13154.5667862937,4363.36148572582,28
14192.230544581,2046.9243327611,28
15959.3934135368,6024.58689712482,28
16689.0886460895,7529.36889028002,28
17898.4877159374,6621.57732687923,28
647.150903356611,8103.82529416126,29
805.135594334011,5820.45294618988,29
1132.38542358999,8152.78874275693,29
2338.91656466385,3933.41840013465,29
3548.22771067731,9901.55203676671,29
3873.08433291103,9320.29663797942,29
4725.53644226603,487.623052589931,29
5279.78576384378,7604.36351930731,29
6522.63496187398,2535.67969487583,29
7532.75438735829,586.785064480587,29
7935.24000918512,6209.10688589316,29
8400.61259644778,862.592228105622,29
8344.8619962394,4188.69218107095,29
8655.2401297098,1713.4015438104,29
8922.94937357128,9497.03588679067,29
10685.2662166229,3781.62305958542,29
12082.2038399784,9631.07293126866,29
