driftx,drifty
-317.711595800545,-460.138867833453
-317.869821381967,-460.265487354331
-318.0270677956,-460.391323299284
-318.183744983065,-460.516703722798
-318.34041707713,-460.642080070334
-318.498015089789,-460.768197381295
-318.655345621714,-460.894100641646
-318.812014165832,-461.019474148348
-318.968991863967,-461.145095054574
-319.126525360212,-461.271160736479
-319.282357043082,-461.395864547616
-319.440197841197,-461.522176146871
-319.596777019277,-461.647478138683
-319.754282887679,-461.773521711494
-319.910059932245,-461.898181798502
-320.067557465991,-462.02421870153
-320.224520655649,-462.149827997394
-320.381113724823,-462.275141105511
-320.565300372033,-462.422535887141
-320.695465634656,-462.526700226688
-320.853320478211,-462.653023065761
-321.009073290536,-462.777663760994
-321.166172921608,-462.903382243667
-321.323628010344,-463.029385180211
-321.480761134387,-463.155130465528
-321.637959237881,-463.280927750446
-321.795127244006,-463.406700950039
-321.952451447766,-463.532599146295
-322.110194545186,-463.658832560877
-322.265994587231,-463.783511051544
-322.423877058629,-463.909855999711
-322.580363320723,-464.0350836358
-322.737745095351,-464.161027902961
-322.895014043425,-464.28688188103
-323.051261070009,-464.41191806966
-323.208684980956,-464.537896056277
-323.365585352,-464.663455081743
-323.52326516777,-464.789637855385
-323.678870888842,-464.914160841308
-323.836735147472,-465.040491214765
-323.994654816133,-465.166865929925
-324.099313130872,-465.272109757952
-324.15354667265,-465.359208606781
-324.208132414134,-465.446873086915
-324.261932102898,-465.533275169558
-324.316156229278,-465.620358897296
-324.370108000652,-465.707005223996
-324.424012535454,-465.793575688952
-324.478235491559,-465.880657537233
-324.532247851283,-465.967401168578
-324.586795877982,-466.05500507892
-324.640817759493,-466.141764002215
-324.694986989317,-466.228759566306
-324.749337239471,-466.316045848315
-324.802837816476,-466.401967558683
-324.857027685703,-466.488996269573
-324.91169992118,-466.576799658709
-324.965302152564,-466.662884625598
-325.019604581009,-466.750094106135
-325.073456453417,-466.8365799955
-325.127787713193,-466.923835779038
-325.181895343974,-467.010732415316
-325.236042657732,-467.097692782293
-325.290233590846,-467.18472320178
-325.344021204495,-467.271105891837
-325.398360124255,-467.35837397728
-325.452407379464,-467.445173650633
-325.50668395546,-467.532341612243
-325.561009789413,-467.619588681932
-325.615197264895,-467.706613548477
-325.669404847837,-467.793670707519
-325.723445879308,-467.880460385575
-325.777645217127,-467.967504302984
-325.831824553876,-468.054516098755
-325.885620731813,-468.140912543025
-325.939756396011,-468.227854200856
-325.994041110741,-468.315035233239
-326.048166774403,-468.401960830251
-326.102420796001,-468.489092569588
-326.156444539313,-468.575854482929
-326.210049643191,-468.661944063032
-326.264226958554,-468.748952612467
-326.318381932296,-468.835925281348
-326.372490414187,-468.922823284505
-326.426661984563,-469.009822607512
-326.481215117918,-469.097434719123
-326.535450734276,-469.184536899718
-326.588869604779,-469.270327389774
-326.643129903309,-469.357469209838
-326.697163221601,-469.44424650056
-326.751879714767,-469.532120967365
-326.795769909781,-469.647600547662
-326.830510035761,-469.794639880232
-326.864918313023,-469.940274646392
-326.899585510447,-470.087005305177
-326.934189430624,-470.233468139829
-326.968628598872,-470.379233653645
-327.00323486391,-470.525706413037
-327.037897269662,-470.672416790832
-327.072493441605,-470.818846830692
-327.107368380065,-470.966456763873
-327.141669643336,-471.11163858793
-327.17640453586,-471.258655769632
-327.210648401027,-471.403594653324
-327.245285896886,-471.550199598741
-327.280055758414,-471.697364788517
-327.314374149361,-471.842619106324
-327.349410407419,-471.990911832823
-327.383868946252,-472.136759333619
-327.418333194312,-472.282630998998
-327.452875128614,-472.428831475315
-327.48726179238,-472.574374761266
-327.522139313585,-472.721995626044
-327.556653483382,-472.868078587691
-327.591162895491,-473.014141412185
-327.625852623964,-473.160967434773
-327.660151236524,-473.306138039559
-327.694784756315,-473.452726156069
-327.729545170435,-473.599851359213
-327.764215290439,-473.746594387964
-327.798790120754,-473.89293409831
-327.833402706719,-474.039433611347
-327.867686128662,-474.184539921081
-327.902308705771,-474.33108172214
-327.936746888498,-474.476843064688
-327.971345813104,-474.62328475533
-328.006235908197,-474.770958839726
-328.040806218709,-474.917279419777
-328.075169943623,-475.062725615883
-328.109717077399,-475.208948099232
-328.144353689688,-475.355549304892
-328.179048005932,-475.502394745448
-328.213653897151,-475.648865922635
-328.248271206821,-475.795385428989
-328.282842876672,-475.941711762512
-328.317087795327,-476.086655105144
-328.357728881386,-476.258670548397
-328.386574300248,-476.380760236258
-328.42101741058,-476.526542435144
-328.455859317094,-476.674012558949
-328.490252199837,-476.819582167035
-328.510704084158,-476.962275794919
-328.516935295796,-477.101069513462
-328.523137540123,-477.239218015456
-328.529397449609,-477.378650948533
-328.535592118341,-477.516630712077
-328.541827782249,-477.655523600267
-328.548107932108,-477.795407366472
-328.554344355413,-477.93431716943
-328.560512788212,-478.071712555026
-328.566793109548,-478.211600140694
-328.573037635126,-478.350690413313
-328.579251203038,-478.489091136321
-328.585435080987,-478.62683054647
-328.591687457747,-478.766095695963
-328.597898465757,-478.904439399835
-328.604116430822,-479.042938064806
-328.610418976761,-479.183320680253
-328.616572080769,-479.320374633075
-328.622846192199,-479.460123899593
-328.629040279135,-479.598090704242
-328.635313704659,-479.737824692906
-328.641569572194,-479.877167595767
-328.647734257003,-480.014479498799
-328.654014498725,-480.154365311145
-328.660204923409,-480.292250542962
-328.91984654332,-486.075495922589
-328.926017829981,-486.212954874974
-328.932266385261,-486.35213490499
-328.938483425576,-486.490612972139
-328.94471338176,-486.629378726751
-328.950938377368,-486.768033989734
-328.957202916725,-486.907570048332
-328.963449971584,-487.04671665804
-328.969647212466,-487.184753713539
-328.975927754272,-487.324646209947
-328.982139031745,-487.462995915833
-328.988332095945,-487.600939940109
-328.994578464898,-487.740071271963
-329.000787574416,-487.878372688915
-329.007043368462,-488.017713954863
-329.013303492294,-488.15715166227
-329.019468814016,-488.294477751881
-329.025739061097,-488.434140944056
-329.033070320165,-488.597437067956
-329.038201668098,-488.711732473425
-329.044460579345,-488.851143171767
-329.050658744976,-488.989200825088
-329.056937155572,-489.129045851018
-329.06310070741,-489.266332518308
-329.069354296755,-489.405624676865
-329.119363629223,-489.526579689357
-329.213281766481,-489.628770595854
-329.307513864791,-489.731303118629
-329.401727674107,-489.833815741427
-329.494823083772,-489.935111450457
-329.589623341667,-490.038262179095
-329.682564680418,-490.139390245892
-329.776854047292,-490.241985081727
-329.871468459457,-490.344933594433
-329.964473994422,-490.446131512161
-330.0593199748,-490.549331990742
-330.153064089516,-490.651333545939
-330.246541166455,-490.753044541365
-330.340509275154,-490.855289821033
-330.435326251775,-490.958458741064
-330.528891540778,-491.060265718704
-330.623201413493,-491.162882866636
-330.717317404406,-491.265289054706
-330.811573241459,-491.36784740725
-330.904170137503,-491.468600691139
-330.998293517908,-491.571014919605
-331.092315754638,-491.673319095165
-331.186155378541,-491.775424572466
-331.281057241954,-491.878685856533
-331.374460239233,-491.980316247001
-331.468601077314,-492.082749470899
-331.562180775826,-492.18457212731
-331.656688686934,-492.287404757824
-331.751078735641,-492.39010914404
-331.844027371515,-492.491245150727
-331.938288473582,-492.593809232052
-332.033186826986,-492.697066696932
-332.126026560219,-492.798084208299
-332.220133591373,-492.90048064739
-332.314840834034,-493.003530167557
-332.408591506923,-493.105538858605
-332.502467246969,-493.207683633336
-332.595849276564,-493.309291209183
-332.690156655326,-493.411905643481
-332.784665213015,-493.51473897753
-332.878545386756,-493.616888576499
-332.972308159939,-493.718910433693
-333.066336770106,-493.821221544094
-333.15966467167,-493.922770224048
-333.254008166576,-494.025423955776
-333.348747830634,-494.128508753176
-333.442267212416,-494.230265779863
-333.535444460708,-494.331650536267
-333.629553985815,-494.434049688992
-333.723823493429,-494.536622916266
-333.793674218505,-494.634715437704
-333.838845362119,-494.728754432155
-333.895163825213,-494.846000337715
-333.929357093755,-494.917185176827
-333.974330152595,-495.010811790905
-334.019693031259,-495.105249946629
-334.065076335611,-495.199730625324
-334.109905570962,-495.293057822226
-334.155199357514,-495.387352139381
-334.200310733788,-495.481266707922
-334.245506565843,-495.575357099701
-334.291023258822,-495.670115471882
-334.335774698942,-495.763280711731
-334.381138687698,-495.857721178486
-334.426207303237,-495.951546726113
-334.471704947041,-496.046265441001
-334.51653875597,-496.13960215935
-334.561977431699,-496.234198112272
-334.606813061179,-496.327538620712
-334.652030473418,-496.421673938934
-334.69775564163,-496.516866322736
-334.742358640279,-496.60972253152
-334.787565795271,-496.703836495816
-334.833125915039,-496.798685275529
-334.878066470392,-496.892244222619
-334.923143345014,-496.986086964316
-334.968671360929,-497.080868909013
-335.013572530226,-497.174345860723
-335.058861299164,-497.268629732018
-335.103804207911,-497.362193578494
-335.149134627492,-497.456564159673
-335.194285789454,-497.550561555565
-335.239317061506,-497.644309360108
-335.284619506775,-497.738621703305
-335.329894643786,-497.83287719514
-335.375503252362,-497.927826920687
-335.420207580188,-498.02089408038
-335.465555450411,-498.115300990965
-335.510876145588,-498.209651327512
-335.555619193414,-498.302799095967
-335.60089983648,-498.397066050515
-335.646420570193,-498.491832834848
-335.691244965544,-498.585149955654
-335.73659589962,-498.679563244685
-335.782021076634,-498.774131095469
-335.826850889233,-498.867459494107
-335.872257771934,-498.961989259101
-335.917494766192,-499.05616534391
-335.962714576229,-499.150305653959
-336.007605532682,-499.243761344184
-336.062160298968,-499.370154891699
-336.124663913568,-499.525393665438
-336.188147832084,-499.68306719721
-336.251309654286,-499.839940745858
-336.314597177148,-499.997126494311
-336.377157223718,-500.152505426818
-336.440407910767,-500.309599687021
-336.503824545013,-500.467106106415
-336.566363383084,-500.622432363868
-336.629837317483,-500.78008109832
-336.692537017672,-500.935806885273
-336.757317135103,-501.096699756141
-336.819104559805,-501.250159745686
-336.88225937452,-501.407015890003
-336.944841187706,-501.562448883749
-337.008041334036,-501.719417617143
-337.071511175567,-501.877056186233
-337.134015286272,-502.032296192136
-337.197192797802,-502.189208708002
-337.260315923797,-502.34598614778
-337.323680466994,-502.50336318985
-337.386996081814,-502.660618709647
-337.449809638151,-502.816627278467
-337.513323509021,-502.9743752022
-337.575728522708,-503.129369083145
-337.639438107087,-503.287603095971
-337.702022338786,-503.443042096521
-337.765334666909,-503.600289453225
-337.828747146273,-503.757785553237
-337.89117200417,-503.912828720782
-337.954390320354,-504.069842582219
-338.017330011443,-504.226164428989
-338.080770086661,-504.38372906818
-338.143949582611,-504.540646512706
-338.207044306582,-504.697353411038
-338.269786175715,-504.853183932016
-338.332798050113,-505.009685058793
-338.396460690535,-505.167802478006
-338.459148918291,-505.323499771143
-338.522102748379,-505.479856734616
-338.585825479546,-505.638123399814
-338.648410641442,-505.793564710673
-338.711353805268,-505.949895182599
-338.774918588935,-506.107769557265
-338.837585174101,-506.263413097205
-338.900771491498,-506.420347483999
-338.964305268589,-506.578144848354
-339.027403899388,-506.734861449985
-339.090030920162,-506.890406724766
-339.153133271751,-507.047132567635
-339.227259131072,-507.185102900629
-339.310499794188,-507.300757039083
-339.394913203186,-507.418040584482
-339.478664050425,-507.534403570066
-339.562876988629,-507.651408582401
-339.647140994826,-507.768484548336
-339.731781234957,-507.886083251715
-339.816254305914,-508.003449691126
-339.89936581163,-508.11892437897
-339.983711708411,-508.236114123251
-340.067090122893,-508.351959652726
-340.151958516306,-508.469875351073
-340.236517940099,-508.587361768659
-340.320052616029,-508.703424406965
-340.404493955417,-508.820746758702
-340.488241827822,-508.937105611067
-340.571615118978,-509.052944022221
-340.656228833501,-509.17050587106
-340.740872461638,-509.288109281718
-340.824003138511,-509.403610605865
-340.920286054674,-509.537385581939
-340.993282957699,-509.638807094131
-341.076649472843,-509.754636090729
-341.16021703722,-509.870744424073
-341.245317798265,-509.988982972781
-341.328769013559,-510.104929651321
-341.413430986509,-510.222558550164
-341.496551499363,-510.338045752479
-341.580833106664,-510.455146173295
-341.664754345815,-510.571745900503
-341.749112968277,-510.688953325777
-341.833472417081,-510.806161899169
-341.91699552421,-510.922208463844
-342.001206066019,-511.039210146641
-342.085502630127,-511.156331348366
-342.169142995317,-511.272540830774
-342.253907104252,-511.390311636818
-342.337228914244,-511.506078520313
-342.421681491896,-511.623416486434
-342.506037552695,-511.740620352547
-342.590399728431,-511.857832714723
-342.673907465581,-511.973857924432
-342.758479945593,-512.091362482258
-342.84249679262,-512.208095046546
-342.926153106228,-512.324326687602
-343.009913869582,-512.440703450585
-343.094157217206,-512.557750713607
-343.178684413625,-512.675192354648
-343.262231484698,-512.791272214703
-343.347043190986,-512.909109152257
-343.440346484456,-513.009468756298
-343.544815948969,-513.095440950514
-343.647575041818,-513.180005609948
-343.752016148049,-513.265954466973
-343.855204491447,-513.350872374236
-343.959679464403,-513.436849101575
-344.062831390871,-513.521737039857
-344.167190278484,-513.60761823582
-344.270811136694,-513.692892077208
-344.374269597834,-513.778032275407
-344.479230537904,-513.864408924955
-344.58176521269,-513.948788901589
-344.685970271922,-514.034543505886
-344.789784027658,-514.119976090537
-344.894100683872,-514.205822532554
-344.997790703649,-514.291153289824
-345.101626493159,-514.376604006967
-345.20433590801,-514.461127784345
-345.308870147736,-514.547153284733
-345.412455405081,-514.632397828713
-345.516658220132,-514.718150586183
-345.619810758649,-514.803039028145
-345.724532081433,-514.889218486831
-345.827675235194,-514.974099205694
-345.931940173245,-515.059903086721
-346.034690085355,-515.144460190949
-346.138415195957,-515.229819825893
-346.243118157263,-515.315984174168
-346.346913245497,-515.401401396567
-346.45608926683,-515.491246808846
-346.554434260398,-515.572178925485
-346.658083068859,-515.657475768277
-346.762063506011,-515.74304552188
-346.866212358718,-515.82875387153
-346.970223296326,-515.914348725205
-347.072640559661,-515.998632079155
-347.177646791377,-516.085046001051
-347.280118323081,-516.16937401466
-347.384366123753,-516.255163792636
-347.488083277714,-516.340516879736
-347.592065551014,-516.42608814438
-347.69589644413,-516.511534832081
-347.799496288649,-516.596791380444
-347.903615762992,-516.682475553437
-348.007191941606,-516.767712626159
-348.111622745008,-516.853653004564
-348.214310024076,-516.938158565502
-348.318153668218,-517.023615746544
-348.422183375336,-517.109226046416
-348.526230627866,-517.194850785126
-348.618167802542,-517.317752978104
-348.697578345062,-517.477084549101
-348.777140493568,-517.636720306662
-348.857125448237,-517.797204394532
-348.93715767705,-517.957783334589
-349.016183217068,-518.116342425616
-349.095248204384,-518.274980664825
-349.174906779619,-518.434809895718
-349.255484930866,-518.596484190073
-349.334334836483,-518.754690883244
-349.414145095974,-518.91482445774
-349.493742934893,-519.074531825559
-349.573422329536,-519.234402829104
-349.653240181066,-519.394551636483
-349.732963327772,-519.554510425411
-349.812536277325,-519.714167854497
-349.892573358781,-519.874756531037
-349.972200548369,-520.034522788872
-350.051647016107,-520.193926441249
-350.131404444394,-520.353954013716
-350.211064741535,-520.51378669949
-350.290374004682,-520.672915060672
-350.369458950452,-520.831593345092
-350.44915830355,-520.991504393847
-350.529540000989,-521.152784517694
-350.608796824274,-521.311807662048
-350.689013453554,-521.472756588445
-350.767852479857,-521.630941453051
-350.847759400882,-521.791268971999
-350.927085413477,-521.95043093975
-351.007318322593,-522.111412530476
-351.086247435881,-522.269778148171
-351.165926204377,-522.429647895395
-351.245770745448,-522.589850253429
-351.325958337133,-522.750740917971
-351.405154737175,-522.909642827411
-351.485116915726,-523.07008121663
-351.564723755516,-523.229806644054
-351.644107999837,-523.389085449597
-351.723959193727,-523.549301156035
-351.803641719108,-523.709178441181
-351.883112997944,-523.868631875252
-351.962838962315,-524.028596317621
-352.042597799434,-524.188626716809
-352.122384969732,-524.348713964492
-352.201243876221,-524.506938717268
-352.2812248392,-524.667414796097
-352.360385940171,-524.826245880478
-352.440010390363,-524.986006641913
-352.520038627485,-525.146577572927
-352.573034580112,-525.253219177992
-352.599187084221,-525.306307715627
-352.625039835057,-525.358787766105
-352.651339970026,-525.412175988485
-352.677471889998,-525.465222741147
-352.70359996007,-525.518261678664
-352.729717199087,-525.571278629575
-352.755628468415,-525.62387747025
-352.781769012165,-525.676941728836
-352.808128461271,-525.730450356543
-352.83396275825,-525.782892946428
-352.860158329914,-525.836068909481
-352.886179834733,-525.888891523796
-352.912307494149,-525.941929627698
-352.938532427723,-525.995165194253
-352.964648717099,-526.048180217428
-352.990880631826,-526.101429955445
-353.016775654573,-526.153995816211
-353.042896101841,-526.207019279742
-353.069065596845,-526.260142308215
-353.095329363085,-526.313456703529
-353.121548393478,-526.366680286862
-353.147383845427,-526.419125221291
-353.173628670155,-526.472401166093
-353.199801347743,-526.525530655085
-353.225867973399,-526.578444862895
-353.251731991611,-526.630947785696
-353.278132788652,-526.684540348056
-353.30437825503,-526.737817595382
-353.330154495506,-526.790142332887
-353.356296964206,-526.843210499045
-353.382330044393,-526.896056610895
-353.40840205991,-526.948981759908
-353.434647166964,-527.00225827782
-353.460760068427,-527.055266423668
-353.486852899074,-527.108233826562
-353.513141304678,-527.161598238801
-353.539199717212,-527.214495774302
-353.565163319524,-527.267200848843
-353.591350293077,-527.320359358073
-353.617577254266,-527.373599040604
-353.643536005703,-527.426294268063
-353.669839502918,-527.479689315668
-353.695914162034,-527.53261983108
-353.722107834414,-527.585791938661
-353.747997569963,-527.638347066628
-353.774324063919,-527.691788796697
-353.802602457555,-527.749192805068
-353.826286097312,-527.797269646787
-353.852545756991,-527.850575705946
-353.897407460666,-527.930234729336
-353.960083676298,-528.0349693568
-354.023442236702,-528.140844211459
-354.086715410725,-528.246576381837
-354.150314520671,-528.352853205034
-354.213303488022,-528.458110453949
-354.276991466969,-528.564535781034
-354.340491633192,-528.670647265052
-354.4030881217,-528.775248665096
-354.466444318898,-528.881119570736
-354.530189574507,-528.987640609565
-354.592936686333,-529.092493707591
-354.656782689165,-529.199183099322
-354.719542612058,-529.304057605186
-354.783038051868,-529.410161191167
-354.846149905954,-529.515623789056
-354.909726627629,-529.621863200497
-354.973168895294,-529.727877933556
-355.035934477444,-529.832761896281
-355.099620155374,-529.939183378269
-355.162391272402,-530.044076590011
-355.226029561824,-530.150418883782
-355.28898625275,-530.255622197415
-355.352807317535,-530.362269916607
-355.415483781925,-530.467004959758
-355.479462994975,-530.573916951439
-355.541961534794,-530.678354675049
-355.605845970826,-530.785108290295
-355.66915571236,-530.890901566542
-355.732413525541,-530.996608068298
-355.794989491466,-531.101175174231
-355.858375975021,-531.207096689664
-355.922200273667,-531.313749812776
-355.985145832647,-531.418934524454
-356.048241144288,-531.524369479212
-356.11143937979,-531.629976424128
-356.174726981811,-531.735732704304
-356.23827323056,-531.841921194187
-356.301724640102,-531.947951203713
-356.364921134294,-532.053555238826
-356.42792309928,-532.158834207345
-356.491511699177,-532.2650934678
-356.554352282037,-532.370102759909
-356.61795897912,-532.476392261534
-356.681427553004,-532.582450953407
-356.744457627709,-532.687776894464
-356.807482167536,-532.793093586504
-356.870767779488,-532.89884654119
-356.934044684889,-533.004584946861
-356.997797465446,-533.111118560196
-357.07908346819,-533.220177822516
-357.178182001872,-533.332587438786
-357.277917453975,-533.445719525435
-357.377791353833,-533.559008656376
-357.477392176754,-533.671988030225
-357.577160331509,-533.785157212202
-357.676704854954,-533.898072724333
-357.77664249561,-534.011434157844
-357.87634886781,-534.124533258529
-357.975314534728,-534.236792161146
-358.075418234361,-534.350341958956
-358.175356854138,-534.463704503106
-358.274894915382,-534.576612685023
-358.373567922937,-534.688539617776
-358.474297085271,-534.802798891495
-358.573917784355,-534.915800811306
-358.67253801727,-535.027667880641
-358.7727756607,-535.141369613806
-358.872600310756,-535.254602879627
-358.971330988556,-535.366595228991
-359.071072707036,-535.479734423728
-359.171399450506,-535.593537225001
-359.270146185896,-535.705547788837
-359.369867832388,-535.818664215483
-359.469804983484,-535.932025093675
-359.569304271524,-536.044889294305
-359.668950525674,-536.157920201782
-359.76923389407,-536.271673801767
-359.868937622642,-536.384769903727
-359.968487531254,-536.497691524371
-360.067206753335,-536.609670879264
-360.16730320747,-536.723212458348
-360.267224203063,-536.836555011004
-360.366815822244,-536.94952394485
-360.466604342723,-537.062716228109
-360.56605438096,-537.17552456362
-360.666206057537,-537.289128782719
-360.765074301884,-537.4012771768
-360.865229503298,-537.514885394198
-360.963920722509,-537.626832984829
-361.06394305716,-537.740290488575
-361.163946592681,-537.853726668061
-361.262737388531,-537.965787210632
-361.36271370448,-538.079192514366
-361.462274579251,-538.192126574161
-361.562387678448,-538.305687034102
-361.661333860852,-538.417923835012
-361.762123043324,-538.532251190874
-361.861232249428,-538.644672913104
-361.961117507093,-538.757974927453
-362.052904405083,-538.86869600176
-362.137221303749,-538.977436170411
-362.220482440458,-539.084814764633
-362.304845454197,-539.19361440607
-362.389827419974,-539.303212285465
-362.473105611809,-539.410612875008
-362.557822229634,-539.519868545647
-362.642431549193,-539.628985837957
-362.726010027149,-539.736773694631
-362.810363271447,-539.845560736806
-362.894900727661,-539.954585349802
-362.979222097088,-540.063331284218
-363.062788735806,-540.171103872295
-363.147676484432,-540.280580243558
-363.231790211843,-540.38905839028
-363.315664919118,-540.497228282188
-363.400245013146,-540.606307883487
-363.484912700975,-540.715500451045
-363.568633746536,-540.823472171518
-363.652370688135,-540.931464392485
-363.736893490188,-541.040470106589
-363.821846230433,-541.150030294972
-363.905233127997,-541.257571077993
-363.990020450081,-541.366917933118
-364.074394392347,-541.475731668644
-367.617553893983,-546.04520431131
-367.702562353159,-546.154836358193
-367.78608668523,-546.262554385062
-367.870300756391,-546.371161941148
-367.954340053908,-546.479544098581
-368.039130108125,-546.588894477228
-368.123189275692,-546.697302260278
-368.207406906903,-546.80591440762
-368.291874735152,-546.914849224184
-368.375719223394,-547.022980143801
-368.460899061745,-547.132833211627
-368.544725501359,-547.240940854642
-368.629170893011,-547.349846735615
-368.712909656032,-547.457841305596
-368.797501589298,-547.566936175491
-368.881000669848,-547.674621636472
-368.966222732055,-547.784529158734
-369.049695401998,-547.892180559
-369.134184507758,-548.001142816329
-369.218652584383,-548.110077953214
-369.302512223537,-548.218228412363
-369.387232732581,-548.327489101352
-369.471451440086,-548.436102636749
-369.554775746994,-548.543562699077
-369.640011801027,-548.653488266044
-369.762553206736,-548.778408231019
-369.923290188514,-548.919809904947
-370.082167821297,-549.059575893935
-370.243577961244,-549.201569750761
-370.403456260129,-549.342216034129
-370.565031731633,-549.484355334517
-370.725689045056,-549.625686923522
-370.88611650344,-549.766816307118
-371.045271792275,-549.906826552469
-371.20797934323,-550.049961752664
-371.367841708444,-550.190594019048
-371.528287309126,-550.331739362577
-371.688902500864,-550.473033896781
-371.848572715469,-550.61349712666
-372.008156320317,-550.753884165207
-372.170600098021,-550.896787321857
-372.330692160515,-551.037621654869
-372.490514928189,-551.178219086965
-372.651126333708,-551.319510290401
-372.812096483467,-551.461117084161
-372.972751746021,-551.602446869
-373.131776725823,-551.742342480399
-373.292911733863,-551.884094301374
-373.453413339033,-552.025288912521
-373.613844583636,-552.166421626885
-373.774361491441,-552.307629699889
-373.935780781417,-552.449631606072
-374.09712497805,-552.591567452012
-374.256532681479,-552.731799748602
-374.416070220663,-552.872146262798
-374.577373242167,-553.014045886629
-374.738286598642,-553.15560271886
-374.897408600303,-553.295583681204
-375.058476876235,-553.437276797383
-375.220429865315,-553.579748203155
-375.380821827897,-553.720846360795
-375.541546346705,-553.862237070943
-375.699895801952,-554.001538417713
-375.860606595717,-554.142917053825
-376.021886584389,-554.28479641548
-376.181407085588,-554.425127941218
-376.343149624002,-554.567414211769
-376.503141824972,-554.708160695759
-376.664767937154,-554.850344545177
-376.823631844894,-554.990098460128
-376.984657052586,-555.131753688815
-377.14460728963,-555.272463256787
-377.304950346884,-555.413518391999
-377.465999218444,-555.555194437989
-377.627052822778,-555.69687464744
-377.721437980829,-555.837924269222
-377.750294826479,-555.980968719212
-377.779292100374,-556.124709277205
-377.807838777114,-556.266216208449
-377.836525825566,-556.40841896746
-377.865491497453,-556.552002873129
-377.89407110473,-556.69367304226
-377.92307818712,-556.837462221323
-377.951616836158,-556.978929358953
-377.980487136688,-557.122040505281
-378.009281230585,-557.264773892515
-378.038045531533,-557.407359594999
-378.066567983835,-557.54874644481
-378.09527298155,-557.691038178978
-378.124254934973,-557.834702792822
-378.153089591377,-557.9776372499
-378.181604553042,-558.118986968345
-378.210554395658,-558.262492407733
-378.239318724872,-558.405078250336
-378.268217291957,-558.548329515022
-378.296736606672,-558.689700811695
-378.325481460229,-558.832190112749
-378.354361230055,-558.975348198727
-378.382910931316,-559.116870122635
-378.411863713654,-559.260390134332
-378.440770195375,-559.403680632159
-378.469508321493,-559.546136585043
-378.497982833717,-559.687285794118
-378.526709540146,-559.829685139186
-378.555482716793,-559.972314838834
-378.584218581586,-560.11475958225
-378.613265095821,-560.258744226424
-378.641835714333,-560.400369837917
-378.670521773456,-560.542567692785
-378.699432099428,-560.685877246709
-378.728025218118,-560.827614392415
-378.756833558359,-560.970418399301
-378.785617052298,-561.113099242151
-378.814455863885,-561.256054296628
-378.843250975378,-561.398792728122
-378.872034214918,-561.541472309907
-378.900575577545,-561.682952898899
-378.929360795744,-561.825642288968
-378.958131993732,-561.968262180332
-378.987115077817,-562.11193239891
-379.015674587572,-562.253502943888
-379.044336507057,-562.395581137678
-379.073267552414,-562.538993398358
-379.102203403086,-562.682429479159
-379.130721756737,-562.823796011808
-379.160375394487,-562.973257050512
-379.190367346125,-563.12680415896
-379.220868524948,-563.282958312221
-379.250783134644,-563.436109460057
-379.281297857218,-563.592332952043
-379.311491242438,-563.746911321962
-379.341815223863,-563.902158293575
-379.372001361989,-564.056699561193
-379.402231784614,-564.211467548195
-379.432228250835,-564.365037769551
-379.462618881768,-564.520625960678
-379.492535154731,-564.673785623796
-379.522872442297,-564.829100717665
-379.553363582113,-564.985203475116
-379.583401214206,-565.138984449702
-379.613705771042,-565.294131974986
-379.643789826121,-565.448150617173
-379.674097412481,-565.603313652435
-379.704340161106,-565.758144743759
-379.734659390338,-565.913367385995
-379.764805817951,-566.067705351257
-379.795099622951,-566.222797831325
-379.825069506592,-566.376231960228
-379.855325472254,-566.531130717632
-379.885819611892,-566.687248833003
-379.915712034786,-566.84028639306
-379.946229668078,-566.996524786789
-379.976239351336,-567.150162674225
-380.006534314683,-567.305261084579
-380.036813150274,-567.46027692711
-380.067164159798,-567.615662272055
-380.097235116645,-567.769613856397
-380.127138766595,-567.922708894607
-380.157431799363,-568.077797421152
-380.187712298222,-568.232821778964
-380.217866418448,-568.387199127405
-380.248383428014,-568.543434327903
-380.278259455843,-568.696387951609
-380.308801028307,-568.852748904575
-380.339155572274,-569.008152344494
-380.36903596618,-569.161128320816
-380.399273546796,-569.315932953942
-380.429656425713,-569.471481457772
-380.459976813293,-569.626710030293
-380.49000173327,-569.780425923795
-380.520258827578,-569.935330459425
-380.550477993446,-570.090040816215
-380.580478320823,-570.24363080519
-380.610725881044,-570.398486530008
-380.641238999753,-570.554701810829
-380.664304772789,-570.694161413731
-380.680302158244,-570.81823145108
-380.696361477346,-570.942781823794
-380.712445169216,-571.067521223032
-380.728493524517,-571.191986564396
-380.744431863196,-571.315598655931
-380.760609291626,-571.441065042621
-380.776506914373,-571.564361355863
-380.792671880352,-571.689731088214
-380.808587912822,-571.813170180715
-380.824817478467,-571.939040925118
-380.840677634986,-572.062046663604
-380.856799550297,-572.187082510267
-380.872882469179,-572.31181591449
-380.888963305728,-572.436533168873
-380.904912355804,-572.560228334201
-380.921065080186,-572.685503125074
-380.937089520202,-572.809782987983
-380.953013329872,-572.933282397686
-380.969102306452,-573.058062783258
-380.985228623058,-573.183132764809
-381.001361107789,-573.30825058414
-381.017236219249,-573.431372307834
-381.033276655373,-573.55577623087
-381.049335217263,-573.680320730915
-381.065672228163,-573.807024782544
-381.081508595599,-573.929846021354
-381.097639613232,-574.054952462389
-381.113573960771,-574.178533600065
-381.129696175812,-574.303571771326
-381.14578721895,-574.428368184391
-381.161867629567,-574.553082135398
-381.177780570087,-574.676497247835
