driftx,drifty
0.43253288771362,-0.0212905361585357
0.4112516686333,-0.0202430121963179
0.390663086285095,-0.0192295818436469
0.369567638667631,-0.0181912020971858
0.348525459384963,-0.0171554443742525
0.32760554502673,-0.0161257048891655
0.306198945046959,-0.0150720093116806
0.285190299590653,-0.0140379022219429
0.264792533617235,-0.0130338644103767
0.244143709085389,-0.0120174687609028
0.223004341058176,-0.0109769271231766
0.202089768371399,-0.00994745057081097
0.18084757316866,-0.00890184747819706
0.160336741816091,-0.00789224425736032
0.139263254403501,-0.00685494545653188
0.118081598143929,-0.00581232226809429
0.0974717974896637,-0.0047978474882242
0.0764649325905098,-0.00376382804272707
0.0546498431241247,-0.00269002541573867
0.0347216990995379,-0.00170910377259904
0.0133447750723,-0.000656868932455473
-0.030354252070346,0.0014941252321532
-0.0317269132547505,0.00156169163787663
-0.0491584193927531,0.00241972144848979
-0.0702439255661189,0.00345761184794146
-0.0912948592547843,0.00449380048839048
-0.11242102148312,0.00553369209799978
-0.133110798829461,0.00655210356500476
-0.154705989487578,0.00761508212829385
-0.175084169332325,0.00861815585321483
-0.196045333264578,0.00964992576320631
-0.221528073704492,0.0109042609182102
-0.237552049413864,0.0116930079567239
-0.258951082025739,0.0127463310461868
-0.279647239701874,0.0137650565717201
-0.300594010797149,0.0147961180241011
-0.321545381665067,0.0158274058907699
-0.343043531958402,0.0168856078429528
-0.363646062004296,0.0178997247421743
-0.384070091195706,0.0189050553062876
-0.405190318233536,0.0199446547684287
-0.426044055217621,0.0209711368092445
-0.446928210053051,0.0219991161058352
-0.468262549088405,0.023049254787894
-0.488954848890711,0.024067790417573
-0.510398543811148,0.0251233119167346
-0.531197825422336,0.0261471135045291
-0.552237333869276,0.0271827397611017
-0.572997591602882,0.0282046204792923
-0.594089032966755,0.0292428030262123
-0.615057764266904,0.0302749454242258
-0.638055292061958,0.0314069511305797
-0.656379895991435,0.0323089418314803
-0.67763188425851,0.0333550269674168
-0.698672134604264,0.034390689742423
-0.719688495808228,0.0354251766238693
-0.74105725894852,0.0364770097612441
-0.762037118730869,0.0375096999357606
-0.782688614098443,0.0385262270515952
-0.803298859891996,0.0395407237425255
-0.824088348438847,0.0405640432869973
-0.875533244331841,0.0430963118087544
-0.876982172714255,0.043167632309445
-0.887290114826522,0.0436750194249576
-0.907994878528893,0.0446941685643199
-0.928761516592293,0.045716363341039
-0.94948052475188,0.0467362136343252
-0.971053458445597,0.0477980966446083
-0.991804516633918,0.0488195245342231
-1.01305398244503,0.0498654855074856
-1.03376423619862,0.0508849048832561
-1.05592564403106,0.0519757543150179
-1.07570288583702,0.0529492481087768
-1.09660811059875,0.0539782645288799
-1.11740739220993,0.0550020661166744
-1.13805324914653,0.0560183156924142
-1.15984281729373,0.0570908620852891
-1.18083024444398,0.0581239247478276
-1.20147194674722,0.0591399698203396
-1.22225104871068,0.060162778106742
-1.24294705800705,0.0611814963285887
-1.26427798430787,0.0622314670258532
-1.28500782419013,0.063251850488269
-1.30565293922791,0.0642680635455753
-1.32712334250562,0.065324899708344
-1.34771340865145,0.0663384030978822
-1.36907490118337,0.0673898783546082
-1.39017376153538,0.0684284260858635
-1.41124813922654,0.0694657687088122
-1.43151607290763,0.0704634157945101
-1.45274446879244,0.0715083396442603
-1.49903153575548,0.0737867247124067
-1.50040864833276,0.0738545102287313
-1.51534411010323,0.0745896774215649
-1.53645365379815,0.0756287510182631
-1.55715070175286,0.0766475203659166
-1.5779060629543,0.077669160062446
-1.59896575104896,0.0787057796204107
-1.62005941810927,0.0797440717226312
-1.64094772757806,0.0807722555224497
-1.6617078369319,0.0817941289369537
-1.71075818021502,0.0842085305626385
-1.71225711257745,0.0842823124057493
-1.72492191883988,0.0849057112809106
-1.74538571380768,0.0859129992330613
-1.76743212732406,0.0869981883076254
-1.78788939358231,0.088005154897561
-1.80842322379809,0.0890158901898373
-1.82963144003518,0.0900598207381954
-1.8502080036226,0.0910726594922432
-1.87134514595338,0.0921130915746688
-1.89264565440284,0.0931615650161584
-1.91354093772047,0.0941900920892521
-1.93390739556397,0.0951925888229233
-1.95500343670049,0.0962309977841311
-1.97615052047536,0.0972719192135661
-1.9968971272708,0.0982931279925797
-2.01798649131799,0.0993312082878858
-2.03970083092553,0.1004000517116
-2.05976236835675,0.101387539369089
-2.08121630148081,0.102443564822634
-2.10412302086112,0.103571100672723
-2.12239064696173,0.104470286757928
-2.14358254142493,0.105513413900749
-2.16482844612173,0.10655919958553
-2.18520024563668,0.107561959251923
-2.20683030553903,0.108626654181588
-2.2277226212614,0.109655035180948
-2.24855424966085,0.110680428972444
-2.26939314866867,0.111706180644589
-2.2899673381799,0.11271890253965
-2.31114632360374,0.113761394261727
-2.33201504694385,0.1147886139749
-2.35310174015532,0.115826562803845
-2.37419422017753,0.116864796476572
-2.3953401169143,0.117905659476513
-2.41609547811574,0.118927299173043
-2.43771307411802,0.119991380593024
-2.4577477548122,0.120977546283219
-2.4787158925933,0.122009659466486
-2.4997150417448,0.123043299120275
-2.52091450357589,0.124086798751117
-2.54171452708589,0.125110636857345
-2.56215799402621,0.126116924204417
-2.5831635235075,0.127150877916734
-2.60503796487895,0.128227602018405
-2.62518927206658,0.129219508406351
-2.64644482144796,0.130265768830769
-2.66797160903549,0.131325380394486
-2.68849445914883,0.132335575213946
-2.70903229561821,0.133346507705763
-2.72985086659854,0.13437125877283
-2.7510599731142,0.135415233143308
-2.77229534284786,0.136460500266333
-2.79318498773451,0.137488749799332
-2.81423592142318,0.138524938439781
-2.83483563225358,0.139538916568955
-2.85584190363368,0.140572906799706
-2.87715903061657,0.141622198254107
-2.89806188130209,0.142651097815222
-2.91932084341801,0.143697526224434
-2.94232015177022,0.144829619575028
-2.96041313489018,0.14572020922098
-2.98126657511474,0.146746676654422
-3.00212506025123,0.147773392413213
-3.02346325716041,0.148823720991126
-3.04385404928498,0.149827415529417
-3.06511286302114,0.150873836634942
-3.08681829984292,0.151942241837454
-3.10681603397619,0.152926588909659
-3.12792661632945,0.153965713632164
-3.1486779712773,0.154987156129153
-3.17015683220149,0.156044408602064
-3.19098015133422,0.157069393387105
-3.21195645000227,0.15810190827314
-3.23267634844043,0.159121802388547
-3.25339639525836,0.16014170380764
-3.28596990779646,0.161745067542982
-3.29598287094055,0.162237934929322
-3.31702237938749,0.163273561185894
-3.33752208225786,0.164282616630228
-3.35835326551802,0.165307988510665
-3.37919928675444,0.166334090759772
-3.40033969343999,0.167374683523305
-3.42107546851276,0.168395359133189
-3.44239764040757,0.169444898912938
-3.46321517272957,0.170469598854197
-3.48464210073683,0.171524295036761
-3.50498808217307,0.172525783861666
-3.52576243598413,0.173548358430094
-3.54664154590763,0.174576089401337
-3.56793686106541,0.175624307213792
-3.58883244114256,0.176652848894259
-3.609532159933,0.177671749708273
-3.63088474967916,0.178722786743797
-3.65167334794744,0.179746062466149
-3.67258539817825,0.18077541485584
-3.69324119655894,0.181792153778589
-3.71524354128581,0.182875173658202
-3.73560347041975,0.183877349029658
-3.75639741035948,0.184900887684731
-3.77733142079517,0.185931321020055
-3.79789715265992,0.186943626604973
-3.81938892262346,0.188001514498628
-3.84006015249947,0.189019013004794
-3.86075601341608,0.190037723922954
-3.88206334733463,0.191086533334032
-3.90315731115447,0.192124840043626
-3.9236642846332,0.193134253368609
-3.94475617113636,0.194172457826589
-3.96584464490498,0.195210494299775
-4.00349378398453,0.197063695246292
-4.00737569533535,0.197254774297912
-4.0285272305031,0.198295914837948
-4.04957697715366,0.199332045048904
-4.07068162431641,0.20037087762394
-4.09146161655845,0.201393729732463
-4.11252723984362,0.202430641437896
-4.1332748852974,0.203451901342717
-4.15464973200796,0.204504033931246
-4.17500031321685,0.20550574917044
-4.20601545518764,0.215143907425892
-4.25097910148295,0.236804400506509
-4.29653527851783,0.258750335472784
-4.34205839452011,0.280680343833304
-4.38809411701812,0.30285729189664
-4.43316721779998,0.324570512866211
-4.47871472835059,0.346512272896997
-4.52372812668524,0.368196733199865
-4.56938412877972,0.390190757237884
-4.61413015002549,0.411746413049554
-4.72209689012144,0.463757604744857
-4.72663106630087,0.46594186914183
-4.75058394490869,0.477480772324594
-4.79495538144532,0.498855978146793
-4.84119043308161,0.521128949726376
-4.88608089573194,0.542754187796195
-4.93067573497428,0.564237014177667
-4.97810644045939,0.5870859722275
-5.02166932611141,0.608071672031294
-5.06785623061285,0.630321449524826
-5.11828425573292,0.654614316744907
-5.15826788338007,0.673875768191726
-5.20324019615965,0.69554043620783
-5.24808219069422,0.717142325564359
-5.29394683037306,0.739236857308597
-5.3392869872629,0.761078728142126
-5.38465731635725,0.782935133936247
-5.42976251522902,0.804663817629851
-5.47470722365129,0.826315187703288
-5.520349744548,0.848302717397213
-5.62157395987932,0.897065809282039
-5.62460337760418,0.898525181176321
-5.6562520942467,0.913771427073358
-5.70110981684533,0.935380893164663
-5.74715163798042,0.957560779145566
-5.79271744444227,0.979511352929051
-5.83752926677234,1.00109870732499
-5.88311625797353,1.02305948650634
-5.92774223236307,1.04455731173012
-5.97363287149472,1.06666436828082
-6.08093325524432,1.11835455382519
-6.08413407676926,1.11989649666581
-6.10934006480683,1.13203906459485
-6.15429022990437,1.15369306333137
-6.2015517784557,1.17646053282554
-6.24608466838453,1.19791351614963
-6.29112759696189,1.21961220215861
-6.33588517352003,1.24117342455093
-6.38077916696025,1.26280036352039
-6.42779548610473,1.28544969780295
-6.52612060195618,1.33281619645307
-6.52938786652721,1.33439014713244
-6.56175172861273,1.34998090252095
-6.60800507616026,1.37226268785323
-6.65353076000974,1.39419393323167
-6.69856919485451,1.41589045445929
-6.74432983672206,1.43793488697766
-6.78913684433865,1.45951992196499
-6.83428409170819,1.48126886182708
-6.87924998486979,1.50293043729838
-6.92544074114201,1.52518207031879
-6.97069230730373,1.54698126403399
-7.01582511053282,1.56872324567026
-7.0607633993371,1.59037152319889
-7.1057613905886,1.61204856139423
-7.15109448589867,1.63388703042847
-7.19681789398193,1.65591352618696
-7.24375140005447,1.67852296664151
-7.28882546377904,1.7002366514928
-7.33280016792449,1.72142073804595
-7.42570776816242,1.76617743813369
-7.42910631392115,1.76781463135436
-7.49085116259766,1.79755919118693
-7.51517381120115,1.80927622495056
-7.56062695336745,1.83117252457269
-7.60486839263998,1.85248510636255
-7.64996973974096,1.87421193452927
-7.69536029063195,1.89607808183953
-7.74028285137218,1.91771878263339
-7.78545224642375,1.93947839177506
-7.8976373174945,1.99352169466284
-7.90132667194774,1.99529898016326
-7.92138059557527,2.00495962625767
-7.96650858409087,2.02669928848534
-8.01286368258339,2.04903009065281
-8.05720205808742,2.07038936986925
-8.1030512906831,2.09247647950595
-8.14746670160289,2.11387286926008
-8.19312045683107,2.13586581090741
-8.23941135914379,2.15816568762681
-8.36054730356437,2.21652092573858
-8.36383639483654,2.2181053910703
-8.37525079658629,2.22360409036385
-8.41942065711833,2.24488219027912
-8.46578378013333,2.2672168581276
-8.50999119543056,2.28851304942998
-8.55626380183204,2.31080411239669
-8.60116132606215,2.3324327522658
-8.64585887919217,2.35396505936417
-8.69195398315649,2.37617061346697
-8.73651030469095,2.3976348845796
-8.78255180484514,2.41981461593326
-8.82738320701005,2.44141140259086
-8.87319360091695,2.46347980233148
-8.91899564932047,2.48554418176385
-8.96320723736939,2.50684238322037
-9.00890560894253,2.52885681805411
-9.05437640505828,2.55076162217446
-9.09992166874259,2.57270229981456
-9.1443332278916,2.5940968340418
-9.1941353402586,2.61808817814323
-9.23528059777927,2.63790922557282
-9.28112886743224,2.6599958713278
-9.32539983694749,2.68132267882377
-9.37100191425092,2.70329072548541
-9.41660110272627,2.72525738050189
-9.46261371459955,2.74742319540392
-9.50690233806423,2.76875850739812
-9.55292136955548,2.79092741484495
-9.59834530245997,2.81280964338821
-9.72577632427197,2.87419743093743
-9.72888566624069,2.87569530501456
-9.73319836559981,2.8777728766157
-9.77914678129328,2.89990776606966
-9.82476362371807,2.92188292558436
-9.87034066451139,2.94383891132126
-9.91448420460972,2.96510433180282
-9.95998485194907,2.98702351625652
-10.0056148545907,3.00900501548807
-10.0510789101076,3.03090657243637
-10.1229815203142,3.06554446591659
-10.1418548761952,3.07463639302105
-10.1862584108217,3.09602706156728
-10.2318887344443,3.11800871542607
-10.2779019882793,3.14017483958258
-10.3231480977658,3.16197140463469
-10.3677419740654,3.18345376713444
-10.4133694088599,3.20543402934807
-10.4594455749512,3.22763046044369
-10.5034206000775,3.24881470162408
-10.5488076201786,3.27067914803469
-10.5944594495214,3.29267116191859
-10.6404544074452,3.3148284723224
-10.684866608556,3.33622331580412
-10.7304898705988,3.35820156786363
-10.7762428089248,3.38024228932823
-10.8218750584327,3.40222487095046
-10.8677576730419,3.42432806182016
-10.9127871204215,3.44602025348504
-10.9577998767944,3.46770440453343
-11.0024547394648,3.48921614620884
-11.047002394515,3.51067624238599
-11.092936366068,3.53280417361414
-11.1387448340895,3.55487164559132
-11.1840053877164,3.57667516886924
-11.2292261397118,3.59845951836937
-11.2753286262368,3.62066862889869
-11.3202479771681,3.64230778342014
-11.3645542545822,3.66365159991255
-11.4106650866106,3.68586473075013
-11.5077685491604,3.73264271812353
-11.5124872893567,3.7349158931837
-11.5457884156674,3.75095816011398
-11.5914871082214,3.77297274957496
-11.6372586634395,3.7950224394195
-11.6813530934603,3.81626420193329
-11.7269336650435,3.83822188856983
-11.772484706384,3.86016534950026
-11.8180604632537,3.8821207167282
-11.8640846304394,3.90429209821088
-11.96101701017,3.95098766926518
-11.9640281319836,3.95243822740677
-11.9994862499356,3.9695195893921
-12.0446389539804,3.99127115791728
-12.0892004112093,4.01273790306575
-12.1346622198598,4.03463837762337
-12.1804459723521,4.05669394330304
-12.2262358234815,4.07875244690028
-12.2705969886293,4.10012270465079
-12.3162388675643,4.12210992509023
-12.3619349922711,4.14412327753329
-12.4061414446256,4.16541900495396
-12.4523790641091,4.18769321355147
-12.4970076063459,4.20919227579317
-12.5442065636219,4.23192959297548
-12.5886550355743,4.25334190933536
-12.6336674709662,4.27502590575651
-12.6800382975228,4.29736428465875
-12.7375259765357,4.32505802340276
-12.7686341613443,4.34004387702708
-12.864295135734,4.38612696958241
-12.8672597153172,4.38755510677415
-12.905467676631,4.40596116032743
-12.9507385016467,4.42776963167705
-12.9963450726827,4.44973984312006
-13.0406269555485,4.4710719079422
-13.0866967020218,4.49326524649301
-13.1326974376018,4.51542534018715
-13.1776848364837,4.53709727568355
-13.2220338043574,4.55846165759893
-13.9816056462578,5.78801691588598
-13.9624557948453,5.80697749089055
-13.9422129600136,5.82702024630752
-13.9224946784698,5.84654363310145
-13.9028929799491,5.86595158917461
-13.8828333871909,5.8858129136758
-13.8629940224351,5.90545618689988
-13.8429860412202,5.92526640998428
-13.8233628261705,5.94469566991784
-13.8029918765813,5.96486527381083
-13.761147571713,6.0062959911507
-13.7597695294427,6.00766041290327
-13.7440221022253,6.02325219314493
-13.7238874125621,6.04318787229619
-13.7043532168773,6.06252899272884
-13.6843704085951,6.08231429168897
-13.6647301772054,6.10176039977358
-13.6450196303616,6.12127612831704
-13.6247434660046,6.1413518838315
-13.6052597568159,6.1606430167747
-13.5680644285137,6.19747070785713
-13.5655959341806,6.19991480368558
-13.5454027420595,6.21990840705859
-13.5258963912945,6.23922195778954
-13.5057057305298,6.25921305482604
-13.4852032910415,6.27951284897709
-13.4661122233486,6.29841522127806
-13.4456995063798,6.31862617972361
-13.4263055197105,6.33782847696132
-13.4067405258568,6.35720009115496
-13.3841620929002,6.37955535973314
-13.3661552895103,6.39738418455862
-13.3465088703607,6.41683641924361
-13.3273518467719,6.43580409553498
-13.3071485292255,6.45580772425407
-13.2876186930988,6.47514452821828
-13.2674108753633,6.49515261264674
-13.2478630384804,6.51450723944841
-13.2277075354427,6.53446352625549
-13.2081878247415,6.55379030487362
-13.154780424701,6.6066698281898
-13.1534317742905,6.60800514859058
-13.1485784610146,6.61281049190143
-13.1283938473789,6.63279560157847
-13.1089483897972,6.65204886099206
-13.0888238255594,6.67197451479723
-13.0692633318948,6.6913416732815
-13.0491119071535,6.71129392210196
-13.0287866626095,6.7314182726967
-13.0097816610326,6.75023542955604
-12.9653698576717,6.79420826833041
-12.9640158632867,6.79554887988606
-12.9502660981215,6.80916274289175
-12.9304099982877,6.82882258578503
-12.9102692614954,6.84876425229574
-12.8903661909381,6.86847060165553
-12.8703174267599,6.88832120460607
-12.8507514484898,6.90769379348613
-12.8310091190607,6.92724099047699
-12.8110810162018,6.94697212472013
-12.7744318983474,6.9832590040782
-12.7713759887103,6.98628470921989
-12.7517032715809,7.00576298195649
-12.7313958871623,7.02586964895468
-12.7117771723016,7.04529445317888
-12.6921948808461,7.06468319400539
-12.6714106170175,7.08526202695551
-12.6521464326766,7.10433580482618
-12.6323402568152,7.12394621719368
-12.6125696605735,7.14352140160899
-12.5924360959576,7.1634559668329
-12.5721408057971,7.18355065911217
-12.5528829498471,7.20261817114154
-12.5333420038787,7.22196597513825
-12.5130917156088,7.24201611032385
-12.4935389566441,7.26137561055765
-12.4733833129756,7.28133203660564
-12.4537022986225,7.30081852455638
-12.4336519875043,7.32067065915701
-12.4138227481739,7.34030390703501
-12.362348038706,7.39126984241919
-12.3602565758379,7.39334063334728
-12.3541020047676,7.39943437286964
-12.3343246582424,7.41901624084901
-12.3145042786592,7.43864071654919
-12.2950125535087,7.45793978622471
-12.2750401519136,7.47771478135693
-12.2555162222851,7.49704573720259
-12.2355464926773,7.51681808675738
-12.2154375384704,7.53672828482069
-12.1954478392736,7.55652040658579
-12.1756276003213,7.57614474304506
-12.156181580216,7.59539855942231
-12.1363981865617,7.61498641476114
-12.1158626988099,7.63531893052785
-12.0961403389698,7.65484635530839
-12.0767602747604,7.67403486769525
-12.056638241879,7.69395801516391
-12.0370773263216,7.71332559137093
-12.0168742900369,7.73332894160818
-11.9972351836945,7.75277393576545
-11.9771405738402,7.77266993125515
-11.9571695785542,7.7924435339782
-11.9372936497623,7.81212300984088
-11.9115588967001,7.83760340157599
-11.8975662619564,7.85145773364655
-11.8783188126936,7.87051494184801
-11.8582088740702,7.89042611459775
-11.8385149216736,7.90992541271292
-11.8182947284182,7.92994575034213
-11.7737702796997,7.97403012109158
-11.7724331610237,7.97535402373711
-11.7590335668202,7.98862117685771
-11.7393190823109,8.00814080414686
-11.719096638961,8.02816336963076
-11.6995583649798,8.04750852805003
-11.6791381945728,8.06772686626422
-11.6595865606553,8.08708525257068
-11.6400539119105,8.10642484135324
-11.6192844143273,8.12698905400701
-11.5952868748752,8.15074940268573
-11.5802836664245,8.1656043199909
-11.5605611659535,8.18513188401237
-11.5409560922909,8.20454318186755
-11.5207283049664,8.22457103850632
-11.5008729082871,8.24423018519501
-11.4811785339977,8.26372990103293
-11.4609115106498,8.28379660588774
-11.4412092610296,8.30330411921706
-11.4213729901538,8.32294432914094
-11.393992292941,8.35005439657686
-11.3818197034124,8.3621066726905
-11.3621654089319,8.38156670486688
-11.3422769639891,8.40125857317123
-11.3223945661753,8.42094445411612
-11.3027142549768,8.44043024586227
-11.2822213783902,8.46072057163092
-11.2627607326704,8.47998886906361
-11.2431234545298,8.49943205308895
-11.2225308706292,8.51982110066824
-11.1962812678118,8.54581125340307
-11.1836697692184,8.55829810042087
-11.1635978009403,8.57817167812282
-11.1433933583466,8.59817642076925
-11.1237318916898,8.61764355423243
-11.1040496116585,8.63713129535143
-11.0843178295476,8.65666804927346
-11.0639150973731,8.67686912161386
-11.0443820267356,8.69620912811917
-11.0244497049494,8.71594443958985
-10.984583655068,8.75541645494038
-10.983229660683,8.75675706649603
-10.9650057231707,8.77480087929844
-10.9453479129175,8.79426439249776
-10.9247786737477,8.81463032608472
-10.9048459300688,8.83436605527815
-10.8853880969671,8.85363156789249
-10.8654397432574,8.87338275282779
-10.8456311766705,8.89299553229088
-10.8257409035259,8.91268921072717
-10.8048439943398,8.93337957565237
-10.7858627593864,8.95217320079662
-10.766301843829,8.97154077700364
-10.7464329465824,8.99121329082043
-10.7269438934192,9.01050971491851
-10.7071067787579,9.0301507602879
-10.6870155440454,9.05004341399558
-10.6673670154321,9.06949773729433
-10.6474369437405,9.08923082091032
-10.6268812051378,9.10958338736918
-10.5802706375258,9.15573325789184
-10.5789447693225,9.15704602126395
-10.5680271700194,9.16785571142801
-10.5484583791311,9.18723108512642
-10.5282931725608,9.20719697955681
-10.508179296272,9.22711205105225
-10.4882047852133,9.24688913479823
-10.4684728624715,9.26642602796118
-10.4488209587164,9.28588369304196
-10.4289423579372,9.30556581448207
-10.4088626549591,9.3254470504345
-10.3890344000451,9.34507932362608
-10.3694213104207,9.36449855821357
-10.3496851687516,9.38403962860404
-10.3295565262175,9.40396932039583
-10.3098237596901,9.42350704900429
-10.2894085113649,9.44372051378636
-10.2701649997675,9.46277382324213
-10.2504302644075,9.48231350122343
-10.2308261751612,9.50172382439219
-10.2104548036794,9.52189384600793
-10.1908342606169,9.54132046036406
-10.1712505628523,9.56071059359975
-10.1511212171636,9.58064098159613
-10.1315733802807,9.5999956083978
-10.1114040954141,9.61996554081481
-10.0918455705821,9.63933074992623
-10.0717752898749,9.65920265673718
-10.0518746100431,9.67890663900137
-10.031997415573,9.6985873680323
-10.016877863889,9.72875740608372
-10.0167225290404,9.72953856701945
-10.0150630806469,9.73788374050283
-10.0127439298833,9.74954648068396
-10.0104234856177,9.76121572573639
-10.0081119321313,9.77284026009122
-10.0057154659724,9.78489181042716
-10.0035089481194,9.79598813276526
-10.0011226498683,9.80798854987245
-9.99883958617181,9.81946981237863
-9.99650977629712,9.8311861559928
-9.99424426493098,9.84257914986578
-9.99191817182773,9.85427680226752
-9.98959155477432,9.86597708955382
-9.98726405355502,9.87768182320784
-9.98498167754315,9.88915962742802
-9.98264638256523,9.90090355499006
-9.98029224175505,9.91274225605659
-9.97805431963945,9.92399650678878
-9.97573420284271,9.93566410503835
-9.96931317727368,9.96795469781993
-9.9690745670967,9.96915464072248
-9.96875968942473,9.97073812401068
-9.96651868910195,9.98200785468974
-9.96413242359766,9.99400810711664
-9.96187565564979,10.0053571313533
-9.95954289855546,10.0170882961932
-9.95724080891886,10.0286652379454
-9.95488891127029,10.0404926584124
-9.95266056761854,10.051698740161
-9.94650772266359,10.0826406837419
-9.94634570745043,10.083455439456
-9.94569939855616,10.0867056519168
-9.94339010460488,10.0983188233319
-9.94111085592051,10.1097809005848
-9.93876069385685,10.1215995929966
-9.93648452337966,10.1330461903026
-9.93412126256203,10.1449307548288
-9.93183991807703,10.1564033716199
-9.92954920798294,10.1679230869729
-9.92718507937285,10.1798120155266
-9.92490339104556,10.1912863614607
-9.9226206384445,10.2027660595042
-9.92027420952572,10.2145659783634
-9.91799818640952,10.2260118346081
-9.91564903949928,10.2378254219311
-9.91333077290153,10.2494837157445
-9.91101569912506,10.2611259532301
-9.90869756351485,10.2727835883223
-9.90638273534001,10.2844245907058
-9.90412938944162,10.2957564058526
-9.90182598992962,10.3073399348162
-9.89950209086766,10.3190265536388
-9.8971825471414,10.3306912699834
-9.89485776391355,10.3423823351737
-9.89257840061508,10.3538449888076
-9.89024850887319,10.3655617441224
-9.88792102402733,10.3772663954363
-9.88552761970212,10.3893025481655
-9.88325352865213,10.4007386882734
-9.88101704739947,10.411985693073
-9.8786816541809,10.4237301146759
-9.876357313036,10.4354189566824
-9.87403870259596,10.4470789796388
-9.87171891326805,10.4587449310855
-9.86946579659786,10.4700755934703
-9.86714659671388,10.4817385806719
-9.86482805176761,10.4933982742677
-9.86251037461379,10.505053603836
-9.86019448216519,10.5166999583287
-9.85788885586502,10.5282946855518
-9.85556160024736,10.5399981841037
-9.85329273232551,10.551408057706
-9.85093065039573,10.5632866937418
-9.84854223997048,10.5752977327274
-9.84631708914,10.5864877581482
-9.84395304239713,10.5983762750011
-9.84168877541262,10.6097630110233
-9.83849182802518,10.6258400886057
-9.83699377265408,10.6333736353004
-9.83419339004306,10.6474564346217
-9.83236157842083,10.6566684027894
-9.83010788868014,10.6680019470792
-9.82782182864371,10.6794982778315
-9.82546927605745,10.6913289919042
-9.82324148910274,10.7025322740879
-9.820883664268,10.7143895016866
-9.81856904894792,10.7260294336482
-9.81627033224046,10.737589413331
-9.81394710448965,10.7492726562077
-9.80946643009293,10.7718054480142
-9.80931387872952,10.7725726111257
-9.80701769990565,10.7841198280863
-9.80469371897648,10.7958068586096
-9.80234493228198,10.8076186344494
-9.80011167659748,10.8188494182409
-9.79774992213656,10.8307264074738
-9.79546977291285,10.8421930134346
-9.79308080579055,10.8542068519851
-9.79084656769951,10.8654425761851
-9.78812294378675,10.8791393649164
-9.78622223271864,10.8886978204055
-9.78393851408448,10.9001823765174
-9.78164128736029,10.9117348632472
-9.7793199589288,10.9234085546673
-9.77702676007146,10.934940785722
-9.77466292618334,10.9468282321531
-9.77229481882673,10.9587371693615
-9.77006580386384,10.969946627056
-9.76773648519242,10.9816605004658
-9.76364528587153,11.0022346672931
-9.76312300580391,11.0048611531715
-9.76082561534529,11.0164144633027
-9.75850782357737,11.028070369252
